鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
頭份市,租賃房屋+車位,苗栗縣頭份市中正一路３５３號三樓,20.61,住,,,1120807,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120406,102.66,2,2,1,有,有,無,18000,175,升降平面,35.97,0,,RPPNMLQJRHIGFFK66CC,整棟(戶)出租,無,1120807~1130807,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,
頭份市,租賃房屋,苗栗縣頭份市中正一路３４３號五樓,20.79,住,,,1120809,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120406,67.25,2,2,1,有,有,有,17000,253,,0.0,0,,RPQNMLQJRHIGFFK76CC,整棟(戶)出租,無,1120809~1130809,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮大埔一街１１０號１樓,0.0,,,,1120828,土地0建物1車位1,一層,14,店面(店鋪),住商用,鋼筋混凝土造,1051130,161.2,0,0,0,無,有,無,47787,296,坡道平面,16.58,0,承租人負擔：水電費。,RPRNMLRJRHIGFDK76CC,,有,1120918~1130917,有,,
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮大埔一街１１２號１樓,0.0,,,,1120828,土地0建物1車位1,一層,14,店面(店鋪),住商用,鋼筋混凝土造,1051130,165.62,0,0,0,無,有,無,47787,289,坡道平面,16.58,0,承租人負擔：水電費。,RPSNMLRJRHIGFDK86CC,,有,1120918~1130917,有,,
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔街１４３號２樓,0.0,,,,1120901,土地0建物0車位0,二層,4,其他,住商用、停車空間,鋼筋混凝土造,1061229,42.0,5,0,5,有,無,有,13500,321,,0.0,0,承租人負擔：電費租金總額含水費；網路費；,RPPNMLMKRHIGFDK78CC,分租套房,無,1120903~1130902,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,
頭份市,租賃房屋,苗栗縣頭份市富強二街１５號１F,0.0,,,,1120817,土地0建物1車位0,一層,15,住宅大樓(11層含以上有電梯),店舖,鋼筋混凝土造,1110524,137.15,0,0,0,無,有,無,37900,276,,0.0,0,多人共同承租2；租金總額含稅；管理費；水費；電費；瓦斯費；,RPPNMLMKRHIGFFK98CC,,有,1120916~1140915,有,瓦斯或天然氣,
頭份市,租賃房屋,苗栗縣頭份市忠孝一路１７２號１F,0.0,,,,1120906,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0840116,87.59,0,0,0,無,無,無,31600,361,,0.0,0,多人共同承租2；租金總額含稅；,RPRNMLMKRHIGFFK56CC,,無,1121010~1181009,無,冷氣、瓦斯或天然氣,
頭份市,租賃房屋,苗栗縣頭份市八德一路１５９號,9.23,住,,,1120909,土地1建物1車位0,一層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1060808,66.03999999999999,0,0,0,無,有,無,13001,197,,0.0,0,租金總額含稅；,RPPNMLOKRHIGFFK56CC,,有,1120909~1230101,有,冷氣,
苗栗市,租賃房屋,苗栗縣苗栗市建功里２９鄰長春街１８號五樓,0.0,,,,1120825,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690615,98.18,3,2,2,有,無,有,12000,122,,0.0,0,,RPPNMLSKRHIGFBK56CC,整棟(戶)出租,無,1120825~1130824,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
竹南鎮,租賃房屋,苗栗縣竹南鎮竹興里１９鄰新興街４９巷２８號,0.0,,,,1120908,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0710520,97.0,2,2,2,有,無,無,11000,113,,0.0,0,,RPQNMLSKRHIGFDK86CC,整棟(戶)出租,無,1120910~1130909,無,熱水器、瓦斯或天然氣,社會住宅代管
頭份市,租賃房屋,苗栗縣頭份市中興里１０鄰大勇街１１巷８號,0.0,,,,1120824,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0880818,152.59,3,2,3,有,無,有,19600,128,,0.0,0,,RPPNMLSKRHIGFFK96CC,整棟(戶)出租,無,1120827~1130826,無,冷氣、電視機、冰箱,社會住宅代管
頭份市,租賃房屋,苗栗縣頭份市忠孝里１１鄰忠孝一路１１１巷１號,0.0,,,,1120911,土地0建物1車位0,全,1,透天厝,住家用,鋼筋混凝土造,0690720,70.88,3,2,1,有,無,有,10000,141,,0.0,0,,RPRNMLSKRHIGFFK17CC,整棟(戶)出租,無,1120930~1130929,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
頭份市,租賃房屋,苗栗縣頭份市仁愛里１２鄰銀河路６號五樓之１,0.0,,,,1120911,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840623,59.989999999999995,1,0,1,有,無,有,11000,183,,0.0,0,,RPTNMLSKRHIGFFK37CC,整棟(戶)出租,無,1120908~1130907,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福麗里３３鄰忠孝１１０號３樓之１,92.96,,山坡地保育區,丙種建築用地,1120708,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071205,108.41,3,2,2,有,有,有,15000,138,一樓平面,0.0,0,,RPPNMLSKPHIGFBK98CC,,,,,,
竹南鎮,租賃房屋,苗栗縣竹南鎮新南里１２鄰維新路３０７號四樓,0.0,,,,1120907,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101105,111.52,3,2,2,有,有,有,16000,143,,0.0,0,,RPPNMLKLRHIGFDK68CC,整棟(戶)出租,有,1120823~1130822,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市後庄里３鄰文林路３６巷５２弄７號四樓,0.0,,,,1120907,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080201,127.13999999999999,3,2,2,有,有,有,15000,118,,0.0,0,,RPPNMLKLRHIGFFK88CC,整棟(戶)出租,有,1120930~1130929,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市上興里１２鄰永愛街６６巷４７號,0.0,,,,1120915,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0860827,141.71,4,2,3,有,有,無,14000,99,,0.0,0,,RPQNMLKLRHIGFFK98CC,整棟(戶)出租,有,1120915~1130914,無,熱水器、瓦斯或天然氣,社會住宅代管
頭份市,租賃房屋,苗栗縣頭份市尚順路３７號１樓,128.66,商,,,1120917,土地2建物1車位0,一層,3,店面(店鋪),一般零售業、一般事務所,ＲＣ造,0991112,68.57,0,1,1,有,無,無,19000,277,,0.0,0,,RPRNMLKLRHIGFFK09CC,,無,1121001~1150930,無,瓦斯或天然氣,
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰育英三街５號二樓之二十二,0.0,,,,1120905,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920716,27.560000000000002,1,0,1,有,有,有,3300,120,,0.0,0,管理費300元,RPPNMLLLRHIGFDK78CC,整棟(戶)出租,有,1120905~1130904,無,冷氣、熱水器、冰箱,社會住宅代管
銅鑼鄉,租賃房屋,苗栗縣銅鑼鄉民治路１０號,1666.0,,工業區,丁種建築用地,1120907,土地2建物1車位0,見其他登記事項,2,工廠,工業用,鋼造,0820723,1892.72,0,0,0,無,無,無,110000,,,0.0,0,,RPPNMLLLRHIGFEK88CC,,無,1120910~1190310,無,,
苗栗市,租賃房屋,苗栗縣苗栗市恭敬里８鄰中正路１０９０號六樓之二十,0.0,,,,1120915,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960716,37.33,1,0,1,有,有,有,6000,161,,0.0,0,,RPPNMLMLRHIGFBK68CC,整棟(戶)出租,有,1120915~1130914,有,熱水器、洗衣機、電視機,社會住宅代管
苗栗市,租賃房屋,苗栗縣苗栗市莒光街３６巷３號,0.0,,,,1120918,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,,119.25,4,2,2,有,無,有,12500,105,,0.0,0,,RPQNMLMLRHIGFBK78CC,整棟(戶)出租,無,1120920~1130919,無,熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮正南里２５鄰福德路１７６號五樓,0.0,,,,1120918,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820811,127.81,3,2,1,有,有,有,14000,110,,0.0,0,,RPPNMLMLRHIGFDK88CC,整棟(戶)出租,有,1120929~1130928,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮山佳里２１鄰佳北二街１１１巷８號４樓之３,28.13,住,,,1120901,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000829,76.2,3,2,2,有,無,無,19500,256,,0.0,0,承租人負擔一年的管理費.21048元,RPQNMLPLRHIGFDK66CC,整棟(戶)出租,無,1120910~1130909,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
竹南鎮,租賃房屋,苗栗縣竹南鎮佳興里３鄰環市路三段４８０號四樓,0.0,,,,1120906,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900604,130.61,3,2,2,有,有,無,15000,115,,0.0,0,,RPPNMLQLRHIGFDK66CC,整棟(戶)出租,有,1120906~1130905,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰育英街６號三樓之二,0.0,,,,1120907,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920716,27.490000000000002,1,0,1,有,有,有,3200,116,,0.0,0,管理費300元,RPQNMLQLRHIGFDK76CC,整棟(戶)出租,有,1120910~1130909,無,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市東庄里２０鄰八德一路１６９號二樓,0.0,,,,1120907,土地0建物1車位0,二層,10,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,1060808,64.48,3,2,2,有,有,有,17000,264,,0.0,0,,RPPNMLQLRHIGFFK86CC,整棟(戶)出租,有,1120907~1130906,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮海口里１０鄰保福路１２號三樓之五,0.0,,,,1120921,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1061019,77.32,2,2,1,有,有,有,15000,194,,0.0,0,,RPPNMLRLRHIGFDK76CC,整棟(戶)出租,有,1120921~1130920,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市民族里１５鄰中華路９５３巷１７號十三樓,0.0,,,,1120921,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840331,71.22,2,2,1,有,有,有,14500,204,,0.0,0,,RPPNMLRLRHIGFFK96CC,整棟(戶)出租,有,1120921~1130920,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
大湖鄉,租賃房屋,苗栗縣大湖鄉栗林村６鄰四份２２號,0.0,,,,1120906,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0750428,181.68,4,2,2,有,無,有,7000,39,,0.0,0,,RPPNMLSLRHIGFAK56CC,整棟(戶)出租,無,1120906~1130905,無,冷氣、熱水器、冰箱,社會住宅代管
頭份市,租賃房屋,苗栗縣頭份市文化里１２鄰文化街３２巷１５弄１５之１號四樓,0.0,,,,1120917,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830712,72.4,2,2,1,有,有,有,12900,178,,0.0,0,,RPPNMLSLRHIGFFK07CC,整棟(戶)出租,有,1120917~1130916,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰學府路１１２號二樓之一,0.0,,,,1120921,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0900629,28.07,1,0,1,有,有,有,3200,114,,0.0,0,每月管理費300元,RPPOMLMJIIIGFDK97CC,獨立套房,有,1120921~1130920,無,冷氣、熱水器、冰箱,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮山佳里２２鄰佳北二街９７巷３５弄１號六樓之九,0.0,,,,1120907,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840714,102.44999999999999,3,2,2,有,無,無,11500,112,,0.0,0,,RPQOMLMJIIIGFDK08CC,整棟(戶)出租,無,1120827~1130826,有,熱水器、瓦斯或天然氣,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市上興里１５鄰永昌街１２號二樓,0.0,,,,1120913,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,95.55,3,2,2,有,有,有,12000,126,,0.0,0,,RPPNMLMJIIIGFFK08CC,整棟(戶)出租,有,1120915~1130914,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔一街２５號,0.0,,,,1121015,土地0建物1車位0,一層,5,店面(店鋪),住宅、店舖、停車空間,鋼筋混凝土造,1040129,64.37,0,0,0,無,無,有,18000,280,,0.0,0,承租人負擔：水費、電費,RPPNMLNJIIIGFDK97CC,,無,1121016~1131015,無,,
苗栗市,租賃房屋,苗栗縣苗栗市北苗里２１鄰站後南路３３號六樓,0.0,,,,1120921,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010719,163.29000000000002,2,2,2,有,有,有,16000,98,,0.0,0,,RPPNMLOJIIIGFBK87CC,整棟(戶)出租,有,1120921~1130920,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
苗栗市,租賃房屋,苗栗縣苗栗市光復路６３號,80.27,商,,,1120926,土地2建物1車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,0700722,114.12,3,1,2,有,無,無,23000,202,,0.0,0,,RPQNMLOJIIIGFBK97CC,,無,1121011~1151010,無,熱水器,
苗栗市,租賃房屋,苗栗縣苗栗市福麗里饒平街８３巷６號４樓,0.0,,,,1120907,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710608,80.28,3,2,1,有,無,有,7000,87,,0.0,0,,RPSNMLOJIIIGFBK18CC,整棟(戶)出租,無,1120808~1130807,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰育英七街１０１號二樓之十九,0.0,,,,1120913,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0900629,27.29,1,0,1,有,有,有,3200,117,,0.0,0,管理費300元,RPQNMLOJIIIGFDK18CC,獨立套房,有,1120913~1130912,無,冷氣、熱水器、電視機,社會住宅包租轉租
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰育英二街７號二樓之二二,0.0,,,,1120915,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920331,29.02,1,0,1,有,有,有,3500,121,,0.0,0,,RPRNMLOJIIIGFDK28CC,獨立套房,有,1120915~1130914,無,冷氣、熱水器、電視機、冰箱,社會住宅包租轉租
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰育英二街７號一樓之十七,0.0,,,,1120915,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920331,29.02,1,0,1,有,有,有,3500,121,,0.0,0,管理費300元,RPSNMLOJIIIGFDK38CC,獨立套房,有,1120915~1130914,無,冷氣、熱水器、電視機、冰箱,社會住宅代管
竹南鎮,租賃房屋,苗栗縣竹南鎮科專七路３７１號４０１室,0.0,,,,1120910,土地0建物0車位0,全,5,透天厝,店舖、住宅,鋼筋混凝土造,1040423,26.79,2,0,2,有,無,無,13000,485,,0.0,0,,RPTNMLOJIIIGFDK48CC,分租套房,無,1120910~1130909,無,冷氣、洗衣機、電視機、冰箱、網路,
竹南鎮,租賃房屋,苗栗縣竹南鎮科專七路３７１號５０１室,0.0,,,,1120920,土地0建物1車位0,全,5,透天厝,店舖、住宅,鋼筋混凝土造,1040423,27.04,1,0,1,有,無,無,13000,481,,0.0,0,,RPUNMLOJIIIGFDK58CC,分層出租,無,1120920~1130919,無,冷氣、洗衣機、電視機、冰箱、網路,
頭份市,租賃房屋,苗栗縣頭份市成功里９鄰大亨街３２巷７號二樓,0.0,,,,1120921,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1050718,126.29,3,2,2,有,有,有,19800,157,,0.0,0,,RPPNMLOJIIIGFFK28CC,整棟(戶)出租,有,1120921~1130920,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
頭份市,租賃房屋,苗栗縣頭份市後庄里２鄰文林路１２０號四樓之一,0.0,,,,1120907,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,ＲＣ造,1020703,130.21,2,2,2,有,有,有,14000,108,,0.0,0,,RPSNMLOJIIIGFFK58CC,整棟(戶)出租,有,1120910~1130909,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市忠孝里１３鄰忠孝一路６９巷１００號六樓,0.0,,,,1120907,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100914,92.88,2,2,1,有,有,無,12500,135,,0.0,0,,RPQNMLPJIIIGFFK48CC,整棟(戶)出租,有,1120910~1130909,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
