編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPQPMLKLJIIGFDC37DA,51,46.24,住家用,鋼筋混凝土加強磚造,62年2月26日,二層,一層,全筆移轉
RPVOMLLLJIIGFDC87DA,44,73.55,住家用,鋼筋混凝土造,69年5月6日,四層,地下層,全筆移轉
RPQNMLMLJIIGFDC47EA,31,89.68,住家用,鋼筋混凝土造,81年7月18日,五層,五層 陽台 花台,全筆移轉
RPXOMLRJJIIGFDC48DA,31,87.76,住家用,鋼筋混凝土造,81年6月18日,五層,,全筆移轉
RPXOMLRJJIIGFDC48DA,31,2.53,共用部份,鋼筋混凝土造,81年6月18日,五層,,持分移轉
RPUNMLKKJIIGFDC47DA,30,35.50,住商用,鋼筋混凝土造,83年3月12日,七層,一層 平台 騎樓 地下一層,持分移轉
RPUNMLKKJIIGFDC47DA,30,3.97,共用部份,鋼筋混凝土造,83年2月12日,七層,,持分移轉
RPUNMLKKJIIGFDC47DA,30,9.74,共用部份,鋼筋混凝土造,83年3月12日,七層,,持分移轉
RPVOMLKLJIIGFDC77DA,11,1.06,辦公室,鋼筋混凝土造,101年6月11日,三層,地下一層,持分移轉
RPVOMLKLJIIGFDC77DA,11,.34,本共有部分之項目：電梯間、樓梯間、機械室、水箱、廁所、污水機房、發電機房、消防泵浦室、電信室、台電配電室、消防水箱、中央水箱等。,鋼筋混凝土造,101年6月11日,三層,,持分移轉
RPVOMLKLJIIGFDC77DA,11,32.82,本共有部分之項目：有車道、停車空間〈法定輛數：４９輛、自設輛數：２０輛，合計６９輛〉,鋼筋混凝土造,101年6月11日,三層,,持分移轉
RPWNMLMLJIIGFDC97DA,18,271.03,一層：店舖；二層：辦公室,鋼骨構造,95年3月17日,二層,一層 二層 屋頂突出物,全筆移轉
RPVNMLOKJIIGFDC97DA,27,24.03,住家用,鋼筋混凝土造,85年11月29日,二十三層,七層 陽台,全筆移轉
RPVNMLOKJIIGFDC97DA,27,3.89,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,持分移轉
RPVNMLOKJIIGFDC97DA,27,1.34,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,持分移轉
RPVNMLOKJIIGFDC97DA,27,1.79,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,持分移轉
RPOPMLRJJIIGFDC67DA,32,18.29,共用部份,鋼筋混凝土造,81年2月10日,十一層,,持分移轉
RPOPMLRJJIIGFDC67DA,32,146.47,住家用,鋼筋混凝土造,81年2月10日,十一層,十層 陽台,全筆移轉
RPSNMLKKJIIGFDC27DA,27,98.27,住家用,鋼筋混凝土造,85年11月7日,七層,二層 陽台 花台,全筆移轉
RPSNMLKKJIIGFDC27DA,27,7.27,共用部份,鋼筋混凝土造,85年11月7日,七層,,持分移轉
RPSNMLKKJIIGFDC27DA,27,5.59,共用部份,鋼筋混凝土造,85年11月7日,七層,,持分移轉
RPQNMLRKJIIGFDC77DA,40,47.31,住家用,鋼筋混凝土造,73年1月16日,五層,四層 陽台,全筆移轉
RPUNMLRKJIIGFDC18DA,30,73.45,住家用,鋼筋混凝土造,83年4月20日,七層,五層 陽台 雨遮,全筆移轉
RPUNMLRKJIIGFDC18DA,30,12.46,共用部份,鋼筋混凝土造,83年4月20日,七層,,持分移轉
RPTPMLMLJIIGFDC87DA,24,17.22,共用部份,鋼筋混凝土造,88年11月25日,九層,,持分移轉
RPOTMLQJJIIGFDC97DA,25,23.91,住家用,鋼筋混凝土造,88年1月14日,十六層,七層 陽台,全筆移轉
RPOTMLQJJIIGFDC97DA,25,5.76,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPOTMLQJJIIGFDC97DA,25,.30,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPOTMLQJJIIGFDC97DA,25,1.37,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPOTMLQJJIIGFDC97DA,25,.57,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPOTMLQJJIIGFDC97DA,25,.29,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPSVMLNLJIIGFDC48DA,51,84.70,住家用,加強磚造,61年6月2日,二層,一層,全筆移轉
RPSNMLMLJIIGFDC57DA,27,104.10,住家用,鋼筋混凝土造,85年12月13日,七層,三層 陽台 花台,全筆移轉
RPSNMLMLJIIGFDC57DA,27,6.66,共用部份,鋼筋混凝土造,85年12月13日,七層,,持分移轉
RPSNMLMLJIIGFDC57DA,27,10.82,共用部份,鋼筋混凝土造,85年12月13日,七層,,持分移轉
RPTNMLRJJIIGFDC97DA,44,58.27,住家用,鋼筋混凝土造,68年12月31日,四層,四層,全筆移轉
RPXRMLQJJIIGFDC68DA,41,85.82,住家用,鋼筋混凝土造,71年6月23日,五層,一層,全筆移轉
RPQNMLRLJIIGFDC97EA,46,5.14,住家用,鋼筋混凝土加強磚造,66年8月9日,五層,二層,持分移轉
RPRNMLRLJIIGFDC08EA,46,5.14,住家用,鋼筋混凝土加強磚造,66年8月9日,五層,二層,持分移轉
RPPNMLRLJIIGFDC87EA,25,91.37,住家用,鋼筋混凝土造,88年1月14日,十六層,十三層 陽台,全筆移轉
RPPNMLRLJIIGFDC87EA,25,13.26,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPPNMLRLJIIGFDC87EA,25,3.67,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPPNMLRLJIIGFDC87EA,25,34.99,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPPNMLRLJIIGFDC87EA,25,2.24,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPPNMLRLJIIGFDC87EA,25,1.09,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPQNMLTLJIIGFDC08DA,41,83.79,住家用,鋼筋混凝土造,72年4月15日,五層,五層 陽台,全筆移轉
RPSPMLSLJIIGFDC38DA,44,59.90,住家用,鋼筋混凝土造,68年12月21日,四層,三層,全筆移轉
RPPNMLTLJIIGFDC08EA,,86.90,住家用,加強磚造,54年8月0日,二層,一層 二層 騎樓,全筆移轉
RPPNMLLKJIIGFDC07DA,29,82.21,住家用,鋼筋混凝土造,83年10月15日,五層,四層 陽台,全筆移轉
RPPNMLLKJIIGFDC07DA,29,2.36,共用部份,鋼筋混凝土造,83年10月15日,五層,,持分移轉
RPPNMLLKJIIGFDC07DA,29,7.86,共用部份,鋼筋混凝土造,83年10月15日,五層,,持分移轉
RPQNMLOLJIIGFDC57DA,33,108.37,住家用,鋼筋混凝土造,79年9月27日,七層,六層 陽台,全筆移轉
RPQNMLOLJIIGFDC57DA,33,12.72,共用部份,鋼筋混凝土造,79年9月27日,七層,,持分移轉
RPQNMLOLJIIGFDC57DA,33,10.12,共用部份,鋼筋混凝土造,79年9月27日,七層,,持分移轉
RPQNMLLKJIIGFDC17DA,1,51.54,集合住宅,鋼筋混凝土造,111年10月7日,八層,四層 陽台 雨遮,全筆移轉
RPQNMLLKJIIGFDC17DA,1,27.48,本建物共有部分之項目有自來水箱、防空避難室兼停車空間、管委會使用空間、無障礙樓梯、電梯間、梯廳、車道、陽台、停車空間、機電設備空間、汙水處理機房、垃圾儲藏室、公共服務空間、發電機房、受電箱室、台電配電場所、行動不便升降機、樓梯間、機房、水箱等共２０項。,鋼筋混凝土造,111年10月7日,八層,,持分移轉
RPUOMLPKJIIGFDC08DA,25,83.06,住家用,鋼筋混凝土造,88年1月22日,五層,二層 陽台,全筆移轉
RPUOMLPKJIIGFDC08DA,25,7.72,共用部份,鋼筋混凝土造,88年1月22日,五層,,持分移轉
RPUOMLPKJIIGFDC08DA,25,5.32,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPUOMLPKJIIGFDC08DA,25,1.73,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPUOMLPKJIIGFDC08DA,25,2.11,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPQOMLLLJIIGFDC37DA,1,32.90,本建物共有部分之項目有無障礙電梯、無障礙樓梯、電梯機房、水箱、警衛室、防空避難室兼停車場、陽台、雨遮、梯廳、管委會使用空間、無障礙廁所、儲藏室、消防幫浦室、發電機室、電信室、台電室、汙水處理設施、生活用水池、電梯間、樓梯間等共２０項。,鋼筋混凝土造,111年12月29日,七層,,持分移轉
RPTOMLMLJIIGFDC77DA,43,83.22,住家用,鋼筋混凝土造,70年2月2日,四層,一層,全筆移轉
RPUWMLOLJIIGFDC88DA,27,107.18,住家用,鋼筋混凝土造,85年12月13日,七層,六層 陽台,全筆移轉
RPUWMLOLJIIGFDC88DA,27,6.71,共用部份,鋼筋混凝土造,85年12月13日,七層,,持分移轉
RPUWMLOLJIIGFDC88DA,27,40.65,共用部份,鋼筋混凝土造,85年12月13日,七層,,持分移轉
RPPNMLOLJIIGFDC57EA,25,46.85,住家用,鋼筋混凝土造,87年5月20日,十一層,六層 陽台 花台,持分移轉
RPPNMLOLJIIGFDC57EA,25,10.28,共用部份,鋼筋混凝土造,87年5月20日,十一層,,持分移轉
RPPNMLOLJIIGFDC57EA,25,10.80,共用部份,鋼筋混凝土造,87年5月20日,十二層,,持分移轉
RPSNMLRLJIIGFDC08DA,46,55.50,住家用,鋼筋混凝土加強磚造,66年6月17日,四層,四層,全筆移轉
RPQNMLMLJIIGFDC37DA,11,.14,一般事務所,鋼筋混凝土造,101年10月25日,十一層,一層,持分移轉
RPQNMLMLJIIGFDC37DA,11,31.84,本共有部分之項目有管理員室、發電機室、車道、梯廳、管委會使用空間、客梯、行動不便電梯、安全梯甲、安全梯乙、安全梯丙、安全梯丁、陽台、樓梯間、機房、水箱、電梯機房、機械室（電信）、腳踏車停車空間（自設）、台電配電室、防空避難室兼停車空間、消防泵浦室、機械室、蓄水池及停車空間等共２４項。,鋼筋混凝土造,101年10月25日,十一層,,持分移轉
RPQNMLNJJIIGFDC27DA,26,78.31,住家用,鋼筋混凝土造,86年7月18日,十二層,四層 陽台 花台,全筆移轉
RPQNMLNJJIIGFDC27DA,26,1.97,共用部份,鋼筋混凝土造,86年7月18日,四層,,持分移轉
RPQNMLNJJIIGFDC27DA,26,11.26,共用部份,鋼筋混凝土造,86年7月18日,十二層,,持分移轉
RPQNMLNJJIIGFDC27DA,26,10.94,共用部份,鋼筋混凝土造,86年7月18日,十二層,,持分移轉
RPVPMLKLJIIGFDC87DA,,41.60,住家用,木造,,一層,一層,全筆移轉
RPQNMLLJKIIGFDC27EA,41,72.29,商業用,鋼筋混凝土造,72年5月11日,五層,一層 騎樓,全筆移轉
RPROMLTLJIIGFDC28DA,25,61.92,住家用,鋼筋混凝土造,88年1月14日,十二層,十一層 陽台 花台,全筆移轉
RPROMLTLJIIGFDC28DA,25,9.82,共用部份,鋼筋混凝土造,88年1月14日,十二層,,持分移轉
RPROMLTLJIIGFDC28DA,25,10.75,共用部份,鋼筋混凝土造,88年1月14日,十三層,,持分移轉
RPSOMLTLJIIGFDC38DA,49,58.66,住家用,鋼筋混凝土加強磚造,64年2月15日,四層,二層,全筆移轉
RPSOMLTLJIIGFDC38DA,49,60.90,住家用,鋼筋混凝土加強磚造,64年2月15日,四層,二層,全筆移轉
RPSOMLSLJIIGFDC28DA,36,1.25,共用部份,鋼筋混凝土造,76年12月31日,五層,,持分移轉
RPSOMLSLJIIGFDC28DA,36,3.00,共用部份,鋼筋混凝土造,76年12月31日,五層,,持分移轉
RPSOMLSLJIIGFDC28DA,36,3.00,共用部份,鋼筋混凝土造,76年12月31日,五層,,持分移轉
RPSOMLSLJIIGFDC28DA,36,84.65,住家用,鋼筋混凝土造,76年12月31日,五層,五層 陽台,全筆移轉
RPRNMLSLJIIGFDC08DA,8,.01,辦公室,鋼筋混凝土造,105年1月24日,,地下二層,持分移轉
RPRNMLSLJIIGFDC08DA,8,52.64,集合住宅,鋼筋混凝土造,105年1月24日,二十五層,八層 陽台 雨遮,全筆移轉
RPRNMLSLJIIGFDC08DA,8,.00,本共有部分之項目為受水池、安全梯、受水池機房、社區水箱、迴廊等共５項。,鋼筋混凝土造,105年1月24日,二十三層,,持分移轉
RPRNMLSLJIIGFDC08DA,8,.51,本共有部分之項目為受水池、安全梯、受水池機房、社區水箱、迴廊等共５項。,鋼筋混凝土造,105年1月24日,二十三層,,持分移轉
RPRNMLSLJIIGFDC08DA,8,.00,本共有部分之項目為排煙室、特別安全梯、緊急昇降機、機房、樓梯間、消防水箱、水箱、電梯機房、消防中繼機房、陽台、中繼室、中繼自來水箱、雨遮、中繼消防水箱、消防泵浦室、機電空間、安全梯  、發電機室、電信室、台電配電場所、大廳、行動不便者電梯、電梯  、１Ｆ門廳、２Ｆ門廳、３Ｆ門廳、台電管道間、消防幫浦室、泵浦  、走道、停車空間、配電箱、資源回收區、４Ｆ門廳、廚餘冷藏室、  不可回收垃圾區、緊急升降機、梯廳、電信機房、５Ｆ門廳、防空避難室兼停車空間、台電專用管道、雨水回收區、雨水收集槽、雨水回收及噴灌機房、６Ｆ門廳、游泳池及中庭景觀池機房、消防幫浦機房  、電信機房室、垃圾處理空間、７Ｆ門廳、機車位、社區中心、防災中心、水景機房等共５５項。,鋼筋混凝土造,105年1月24日,二十五層,,持分移轉
RPRNMLSLJIIGFDC08DA,8,21.50,本共有部分之項目為排煙室、特別安全梯、緊急昇降機、機房、樓梯間、消防水箱、水箱、電梯機房、消防中繼機房、陽台、中繼室、中繼自來水箱、雨遮、中繼消防水箱、消防泵浦室、機電空間、安全梯  、發電機室、電信室、台電配電場所、大廳、行動不便者電梯、電梯  、１Ｆ門廳、２Ｆ門廳、３Ｆ門廳、台電管道間、消防幫浦室、泵浦  、走道、停車空間、配電箱、資源回收區、４Ｆ門廳、廚餘冷藏室、  不可回收垃圾區、緊急升降機、梯廳、電信機房、５Ｆ門廳、防空避難室兼停車空間、台電專用管道、雨水回收區、雨水收集槽、雨水回收及噴灌機房、６Ｆ門廳、游泳池及中庭景觀池機房、消防幫浦機房  、電信機房室、垃圾處理空間、７Ｆ門廳、機車位、社區中心、防災中心、水景機房等共５５項。,鋼筋混凝土造,105年1月24日,二十五層,,持分移轉
RPPNMLOJKIIGFDC47EA,51,68.40,住家用,加強磚造,61年12月8日,二層,一層 二層,全筆移轉
RPQNMLOJKIIGFDC47DA,29,62.43,住家用,鋼筋混凝土造,83年10月15日,五層,三層 陽台,全筆移轉
RPQNMLOJKIIGFDC47DA,29,2.29,共用部份,鋼筋混凝土造,83年10月15日,五層,,持分移轉
RPQNMLOJKIIGFDC47DA,29,5.72,共用部份,鋼筋混凝土造,83年10月15日,五層,,持分移轉
RPRNMLNJKIIGFDC47DA,28,113.15,住家用,鋼筋混凝土造,85年1月4日,十二層,二層 陽台,全筆移轉
RPRNMLNJKIIGFDC47DA,28,13.75,共用部份,鋼筋混凝土造,85年1月4日,十二層,,持分移轉
RPRNMLNJKIIGFDC47DA,28,3.57,共用部份,鋼筋混凝土造,85年1月4日,十二層,,持分移轉
RPRNMLNJKIIGFDC47DA,28,27.22,商業用,鋼筋混凝土造,85年1月4日,十二層,一層,全筆移轉
RPQOMLLJKIIGFDC27DA,27,1.55,共用部份,鋼筋混凝土造,86年5月8日,十一層,,持分移轉
RPQOMLLJKIIGFDC27DA,27,70.33,住家用,鋼筋混凝土造,86年5月8日,十一層,十一層 陽台 雨遮,全筆移轉
RPQOMLLJKIIGFDC27DA,27,1.02,共用部份,鋼筋混凝土造,86年5月8日,十一層,,持分移轉
RPQOMLLJKIIGFDC27DA,27,11.07,共用部份,鋼筋混凝土造,86年5月8日,十一層,,持分移轉
RPQOMLLJKIIGFDC27DA,27,.79,共用部份,鋼筋混凝土造,86年5月8日,十一層,,持分移轉
RPROMLOJKIIGFDC67DA,43,82.80,住家用,鋼筋混凝土造,69年11月5日,四層,二層,全筆移轉
RPRNMLOJKIIGFDC67EA,50,57.85,住家用,加強磚造,63年2月12日,三層,一層,全筆移轉
RPOOMLOJKIIGFDC37DA,30,97.53,住家用,鋼筋混凝土造,83年3月10日,十層,八層 陽台 花台,全筆移轉
RPRPMLSLJIIGFDC28DA,8,.01,辦公室,鋼筋混凝土造,105年1月24日,,地下二層,持分移轉
RPOOMLOJKIIGFDC37DA,30,25.55,共用部份,鋼筋混凝土造,83年3月10日,十層,,持分移轉
RPRPMLSLJIIGFDC28DA,8,49.55,集合住宅,鋼筋混凝土造,105年1月24日,二十二層,十一層 陽台 雨遮,全筆移轉
RPRPMLSLJIIGFDC28DA,8,.00,本共有部分之項目為受水池、安全梯、受水池機房、社區水箱、迴廊等共５項。,鋼筋混凝土造,105年1月24日,二十三層,,持分移轉
RPRPMLSLJIIGFDC28DA,8,.48,本共有部分之項目為受水池、安全梯、受水池機房、社區水箱、迴廊等共５項。,鋼筋混凝土造,105年1月24日,二十三層,,持分移轉
RPRPMLSLJIIGFDC28DA,8,.00,本共有部分之項目為排煙室、特別安全梯、緊急昇降機、機房、樓梯間、消防水箱、水箱、電梯機房、消防中繼機房、陽台、中繼室、中繼自來水箱、雨遮、中繼消防水箱、消防泵浦室、機電空間、安全梯  、發電機室、電信室、台電配電場所、大廳、行動不便者電梯、電梯  、１Ｆ門廳、２Ｆ門廳、３Ｆ門廳、台電管道間、消防幫浦室、泵浦  、走道、停車空間、配電箱、資源回收區、４Ｆ門廳、廚餘冷藏室、  不可回收垃圾區、緊急升降機、梯廳、電信機房、５Ｆ門廳、防空避難室兼停車空間、台電專用管道、雨水回收區、雨水收集槽、雨水回收及噴灌機房、６Ｆ門廳、游泳池及中庭景觀池機房、消防幫浦機房  、電信機房室、垃圾處理空間、７Ｆ門廳、機車位、社區中心、防災中心、水景機房等共５５項。,鋼筋混凝土造,105年1月24日,二十五層,,持分移轉
RPRPMLSLJIIGFDC28DA,8,20.25,本共有部分之項目為排煙室、特別安全梯、緊急昇降機、機房、樓梯間、消防水箱、水箱、電梯機房、消防中繼機房、陽台、中繼室、中繼自來水箱、雨遮、中繼消防水箱、消防泵浦室、機電空間、安全梯  、發電機室、電信室、台電配電場所、大廳、行動不便者電梯、電梯  、１Ｆ門廳、２Ｆ門廳、３Ｆ門廳、台電管道間、消防幫浦室、泵浦  、走道、停車空間、配電箱、資源回收區、４Ｆ門廳、廚餘冷藏室、  不可回收垃圾區、緊急升降機、梯廳、電信機房、５Ｆ門廳、防空避難室兼停車空間、台電專用管道、雨水回收區、雨水收集槽、雨水回收及噴灌機房、６Ｆ門廳、游泳池及中庭景觀池機房、消防幫浦機房  、電信機房室、垃圾處理空間、７Ｆ門廳、機車位、社區中心、防災中心、水景機房等共５５項。,鋼筋混凝土造,105年1月24日,二十五層,,持分移轉
RPSNMLPJKIIGFDC87EA,28,41.43,住家用,鋼筋混凝土造,84年7月3日,五層,二層 陽台,全筆移轉
RPSNMLPJKIIGFDC87EA,28,7.53,共用部份,鋼筋混凝土造,84年7月3日,五層,,持分移轉
RPSNMLPJKIIGFDC87EA,28,11.23,共用部份,鋼筋混凝土造,84年7月3日,五層,,持分移轉
RPTNMLOJKIIGFDC77DA,43,77.20,住家用,加強磚造,69年9月19日,二層,一層 二層,全筆移轉
RPPNMLRLJIIGFDC77DA,28,74.20,住家用,鋼筋混凝土造,85年2月17日,十層,二層 陽台,全筆移轉
RPPNMLRLJIIGFDC77DA,28,8.77,共用部份,鋼筋混凝土造,85年2月17日,十層,,持分移轉
RPPNMLRLJIIGFDC77DA,28,16.23,共用部份,鋼筋混凝土造,85年2月17日,十層,,持分移轉
RPXOMLLJKIIGFDC97DA,26,45.39,住家用,鋼筋混凝土造,86年11月21日,十九層,十五層 陽台 花台,全筆移轉
RPXOMLLJKIIGFDC97DA,26,6.55,共用部份,鋼筋混凝土造,86年11月21日,十九層,,持分移轉
RPXOMLLJKIIGFDC97DA,26,3.93,共用部份,鋼筋混凝土造,86年11月21日,二十一層,,持分移轉
RPOPMLOJKIIGFDC47DA,24,25.85,住家用,鋼筋混凝土造,88年12月31日,十三層,八層 陽台,全筆移轉
RPOPMLOJKIIGFDC47DA,24,5.13,共用部份,鋼筋混凝土造,88年12月31日,十四層,,持分移轉
RPOPMLOJKIIGFDC47DA,24,5.50,共用部份,鋼筋混凝土造,88年12月31日,十三層,,持分移轉
RPQNMLPJKIIGFDC57DA,26,108.77,集合住宅,鋼筋混凝土造,86年6月30日,十四層,一層 平台,全筆移轉
RPQNMLPJKIIGFDC57DA,26,19.41,共用部份,鋼筋混凝土造,86年6月30日,十四層,,持分移轉
RPQNMLPJKIIGFDC57DA,26,39.33,共用部份,鋼筋混凝土造,86年6月30日,十四層,,持分移轉
RPPOMLPJKIIGFDC57DA,32,57.24,住家用,鋼筋混凝土造,80年12月31日,七層,二層,全筆移轉
RPPOMLPJKIIGFDC57DA,32,2.95,共用部份,鋼筋混凝土造,80年12月31日,七層,,持分移轉
RPPOMLPJKIIGFDC57DA,32,10.19,共用部份,鋼筋混凝土造,80年12月31日,七層,,持分移轉
RPOPMLPJKIIGFDC57DA,25,64.38,住家用,鋼筋混凝土造,88年2月6日,七層,三層 陽台,全筆移轉
RPOPMLPJKIIGFDC57DA,25,10.03,共用部份,鋼筋混凝土造,88年2月6日,七層,,持分移轉
RPOPMLPJKIIGFDC57DA,25,2.70,共用部份,鋼筋混凝土造,88年2月6日,七層,,持分移轉
RPRNMLQJKIIGFDC77DA,28,62.13,住家用,鋼筋混凝土造,84年8月8日,六層,二層 陽台 花台,全筆移轉
RPRNMLQJKIIGFDC77DA,28,10.29,共用部份,鋼筋混凝土造,84年8月8日,六層,,持分移轉
RPRNMLQJKIIGFDC77DA,28,10.26,共用部份,鋼筋混凝土造,84年8月8日,六層,,持分移轉
RPUNMLQJKIIGFDC08DA,30,91.15,住家用,鋼筋混凝土造,82年6月18日,十五層,十三層 陽台 花台,全筆移轉
RPUNMLQJKIIGFDC08DA,30,20.68,共用部份,鋼筋混凝土造,82年6月18日,十五層,,持分移轉
RPWNMLQJKIIGFDC28DA,28,48.27,住家用,鋼筋混凝土造,84年8月26日,七層,四層 陽台 雨遮,持分移轉
RPWNMLQJKIIGFDC28DA,28,11.49,共用部份,鋼筋混凝土造,84年8月26日,七層,,持分移轉
RPOOMLQJKIIGFDC57DA,34,6.30,共用部份,鋼筋混凝土造,79年5月23日,五層,,持分移轉
RPOOMLQJKIIGFDC57DA,34,113.10,住家用,鋼筋混凝土造,79年5月23日,五層,三層 陽台,全筆移轉
RPTOMLKLJIIGFDC57DA,29,211.55,住家用,鋼筋混凝土造,84年1月17日,五層,一層 平台 地下層,全筆移轉
RPTOMLKLJIIGFDC57DA,29,27.97,共用部份,鋼筋混凝土造,84年1月17日,五層,,持分移轉
RPTOMLKLJIIGFDC57DA,29,2.91,壹層：辦公室．超級市場；貳層至肆層：辦公室,鋼筋混凝土造,84年1月17日,四層,一層 二層 三層 四層 陽台 水箱 電梯樓梯間 停車場 機械房 露台 地下二層,持分移轉
RPROMLKLJIIGFDC37DA,21,.03,商業用,鋼筋混凝土造,91年7月12日,十四層,一層,持分移轉
RPROMLKLJIIGFDC37DA,21,37.39,共用部份,鋼筋混凝土造,91年7月12日,十四層,,持分移轉
RPROMLKLJIIGFDC37DA,21,.00,共用部份,鋼筋混凝土造,91年7月12日,十四層,,持分移轉
RPWNMLKKJIIGFDC67DA,2,72.53,集合住宅,鋼筋混凝土造,110年5月18日,五層,五層 陽台,全筆移轉
RPWNMLKKJIIGFDC67DA,2,15.38,本共有部分之項目有樓梯間、機械室、水箱等三項。,鋼筋混凝土造,110年5月18日,五層,,持分移轉
RPWNMLKKJIIGFDC67DA,2,19.07,本共有部分之項目為停車空間,鋼筋混凝土造,110年5月18日,五層,,持分移轉
RPROMLKMJIIGFDC47DA,47,79.30,住家用,鋼筋混凝土加強磚造,66年4月4日,四層,三層,全筆移轉
RPOOMLKMJIIGFDC17DA,42,103.08,住家用,鋼筋混凝土造,70年5月18日,十二層,十層,全筆移轉
RPOOMLKMJIIGFDC17DA,42,16.71,共用部份,鋼筋混凝土造,70年5月18日,十二層,,持分移轉
RPROMLNKIIIGFDC47DA,44,71.68,住商用,鋼筋混凝土造,68年5月11日,四層,一層 騎樓,全筆移轉
RPROMLSKIIIGFDC97DA,46,73.89,住家用,鋼筋混凝土加強磚造,67年2月2日,四層,一層,全筆移轉
RPQOMLSKIIIGFDC87DA,25,50.84,住家用,鋼筋混凝土造,88年1月14日,十六層,十五層 陽台,全筆移轉
RPQOMLSKIIIGFDC87DA,25,12.65,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPQOMLSKIIIGFDC87DA,25,2.27,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPQOMLSKIIIGFDC87DA,25,1.30,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPQOMLSKIIIGFDC87DA,25,.64,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPQOMLMKIIIGFDC27DA,6,118.47,集合住宅,鋼筋混凝土造,106年10月18日,十五層,二層 陽台 雨遮,全筆移轉
