編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPTNMLKLJIIGFFH18DA,1,191.71,集合住宅、集合住宅（附屬停車空間）、梯間,鋼筋混凝土造,112年5月11日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPRPMLKKJIIGFBH67DA,24,29.78,辦公室,鋼筋混凝土造,88年7月2日,十四層,五層 陽台,全筆移轉
RPRPMLKKJIIGFBH67DA,24,9.54,共有部份,鋼筋混凝土造,88年7月2日,十四層,,持分移轉
RPRPMLKKJIIGFBH67DA,24,7.27,共有部份,鋼筋混凝土造,88年7月2日,十四層,,持分移轉
RPWOMLQKJIIGFGH56DA,30,94.16,住家用,鋼筋混凝土造,82年11月10日,五層,五層 陽台 花台 雨遮,全筆移轉
RPWOMLQKJIIGFGH56DA,30,7.93,共有部份,鋼筋混凝土造,82年11月10日,五層,,持分移轉
RPWOMLQKJIIGFGH56DA,30,11.38,共有部份,鋼筋混凝土造,82年11月10日,五層,,持分移轉
RPRNMLKLJIIGFAH57EA,37,85.04,住宅．店舖．人行道,鋼筋混凝土造,76年3月28日,五層,一層 平台 騎樓,全筆移轉
RPRNMLKLJIIGFAH57EA,37,7.59,共有部份,鋼筋混凝土造,76年3月28日,五層,,持分移轉
RPSNMLLLJIIGFAH77EA,26,60.15,住家用,鋼筋混凝土造,86年9月18日,十二層,四層 陽台,全筆移轉
RPSNMLLLJIIGFAH77EA,26,.20,住家用,鋼筋混凝土造,86年9月18日,十二層,一層,持分移轉
RPSNMLLLJIIGFAH77EA,26,8.67,共有部份,鋼筋混凝土造,86年9月18日,十二層,,持分移轉
RPSNMLLLJIIGFAH77EA,26,.00,共有部份,鋼筋混凝土造,86年9月18日,十二層,,持分移轉
RPVNMLOKJIIGFHH88DA,8,117.40,住家用,鋼筋混凝土造,104年11月27日,二十四層,二十三層 陽台,全筆移轉
RPVNMLOKJIIGFHH88DA,8,31.56,本共有部分之項目有：機房、梯間、水箱、機械室等４項,鋼筋混凝土造,104年11月27日,二十四層,,持分移轉
RPVNMLOKJIIGFHH88DA,8,46.63,本共有部分之項目有：停車空間、水箱、消防機械室、機房、機械室、電信室、防空避難室兼停車空間、發電機室、垃圾集中室、台電配電室、管委會使用空間（物管服務中心）等１１項,鋼筋混凝土造,104年11月27日,二十四層,,持分移轉
RPUPMLKLJIIGFAH97DA,28,26.34,住家用,鋼筋混凝土造,84年9月30日,二十層,二層,全筆移轉
RPUPMLKLJIIGFAH97DA,28,6.01,共有部份,鋼筋混凝土造,84年9月30日,二十層,,持分移轉
RPUPMLKLJIIGFAH97DA,28,13.70,共有部份,鋼筋混凝土造,84年9月30日,二十層,,持分移轉
RPTOMLRKJIIGFAH38DA,25,43.84,住家用,鋼筋混凝土造,88年1月11日,二十一層,七層 陽台 花台,全筆移轉
RPTOMLRKJIIGFAH38DA,25,7.21,共有部份,鋼筋混凝土造,88年1月11日,二十一層,,持分移轉
RPTOMLRKJIIGFAH38DA,25,3.09,共有部份,鋼筋混凝土造,88年1月11日,二十二層,,持分移轉
RPTOMLKLJIIGFEH18DA,8,69.30,住家用,鋼筋混凝土造,104年10月13日,九層,四層 陽台 雨遮,全筆移轉
RPTOMLKLJIIGFEH18DA,8,37.51,共有部份,鋼筋混凝土造,104年10月13日,九層,,持分移轉
RPSNMLQKJIIGFBH28EA,43,64.77,住家用,鋼筋混凝土造,69年8月29日,五層,五層,全筆移轉
RPXNMLNLJIIGFBH58EA,22,35.91,住家用,鋼筋混凝土造,90年10月26日,二十一層,十七層 陽台,全筆移轉
RPXNMLNLJIIGFBH58EA,22,1.38,共有部份,鋼筋混凝土造,90年10月26日,二十一層,,持分移轉
RPXNMLNLJIIGFBH58EA,22,8.45,共有部份,鋼筋混凝土造,90年10月26日,二十一層,,持分移轉
RPXNMLNLJIIGFBH58EA,22,.84,共有部份,鋼筋混凝土造,90年10月26日,二十一層,,持分移轉
RPXNMLNLJIIGFBH58EA,22,.26,共有部份,鋼筋混凝土造,90年10月26日,二十一層,,持分移轉
RPWRMLOKJIIGFBH78DA,17,20.00,住家用,鋼筋混凝土造,95年5月20日,十層,九層 陽台 雨遮,全筆移轉
RPWRMLOKJIIGFBH78DA,17,2.54,共有部份,鋼筋混凝土造,95年5月20日,十層,,持分移轉
RPWRMLOKJIIGFBH78DA,17,6.52,共有部份,鋼筋混凝土造,95年5月20日,十層,,持分移轉
RPWRMLOKJIIGFBH78DA,17,2.59,共有部份,鋼筋混凝土造,95年5月20日,十層,,持分移轉
RPTRMLMLJIIGFBH38DA,45,70.70,住家用,加強磚造,67年10月30日,四層,四層,全筆移轉
RPXSMLMLJIIGFBH88DA,29,182.91,住宅、停車空間,鋼筋混凝土造,84年1月24日,四層,一層 二層 三層 四層 陽台 平台 露台,全筆移轉
RPPNMLOKJIIGFBH67DA,39,92.44,住家用,鋼筋混凝土造,74年2月13日,五層,四層 陽台,全筆移轉
RPQVMLLLJIIGFBH38DA,29,32.89,住家用,鋼筋混凝土造,84年3月8日,十二層,八層 陽台 雨遮,全筆移轉
RPQVMLLLJIIGFBH38DA,29,4.45,共有部份,鋼筋混凝土造,84年3月8日,十二層,,持分移轉
RPQVMLLLJIIGFBH38DA,29,11.13,共有部份,鋼筋混凝土造,84年3月8日,十二層,,持分移轉
RPQNMLNLJIIGFBH77DA,,58.61,集合住宅,鋼筋混凝土造,112年7月5日,十四層,五層 陽台,全筆移轉
RPQNMLNLJIIGFBH77DA,,14.49,本共有部分之項目有：梯間、機房、水箱及緊急升降機間兼排煙室兼梯廳等四項。,鋼筋混凝土造,112年7月5日,十四層,,持分移轉
RPQNMLNLJIIGFBH77DA,,50.79,本共有部分之項目有：停車空間、蓄水池、消防泵浦室、汙水及雨水回收機房、梯間、電信室、防空避難室兼停車空間、台電配電室、發電機室、垃圾處理室、車道、管理委會使用空間及緊急升降機間兼排煙室等十三項。,鋼筋混凝土造,112年7月5日,十四層,,持分移轉
RPRNMLMLJIIGFGH28DA,43,125.74,住家用,加強磚造,69年6月6日,二層,一層 二層 騎樓,全筆移轉
RPQQMLSJJIIGFBH38DA,28,19.20,住家用,鋼筋混凝土造,85年3月15日,十層,四層 陽台,全筆移轉
RPQQMLSJJIIGFBH38DA,28,3.09,共有部份,鋼筋混凝土造,85年3月15日,十層,,持分移轉
RPQQMLSJJIIGFBH38DA,28,2.99,共有部份,鋼筋混凝土造,85年3月15日,十層,,持分移轉
RPQPNLLLJIIGFBH87DA,44,41.85,住家用,加強磚造,69年2月13日,二層,二層,全筆移轉
RPPPMLMLJIIGFDH97DA,27,89.30,住家用,鋼筋混凝土造,85年6月3日,十二層,四層 陽台,全筆移轉
RPPPMLMLJIIGFDH97DA,27,13.76,共有部份,鋼筋混凝土造,85年6月3日,十二層,,持分移轉
RPPPMLMLJIIGFDH97DA,27,8.30,共有部份,鋼筋混凝土造,85年6月3日,十二層,,持分移轉
RPSPMLLLJIIGFDH18DA,29,70.51,住家用,鋼筋混凝土造,83年6月25日,十三層,九層 陽台 花台,全筆移轉
RPSPMLLLJIIGFDH18DA,29,12.40,共有部份,鋼筋混凝土造,83年6月25日,十三層,,持分移轉
RPSPMLLLJIIGFDH18DA,29,11.88,共有部份,鋼筋混凝土造,83年6月25日,十三層,,持分移轉
RPUNMLOKJIIGFGH68DA,50,117.37,住家用,加強磚造,63年1月3日,二層,一層 二層 騎樓,全筆移轉
RPUQMLQKJIIGFBH68DA,,31.49,工業社區社區住宅,鋼筋混凝土造,112年7月31日,七層,五層 陽台,全筆移轉
RPUQMLQKJIIGFBH68DA,,26.76,本建物共有部分項目：防空避難室、機房、水箱、樓電梯間、附屬停車空間及樓梯間等六項。,鋼筋混凝土造,112年7月31日,七層,,持分移轉
RPXNMLRKJIIGFAH68DA,23,129.55,住家用,鋼筋混凝土造,89年12月2日,二十層,二層 陽台,全筆移轉
RPXNMLRKJIIGFAH68DA,23,34.45,共有部份,鋼筋混凝土造,89年12月2日,二十三層,,持分移轉
RPUPMLNKJIIGFAH18DA,10,47.11,本共有部分之項目有防空避難室兼停車空間、停車空間、管理員室、公共設施及（頂蓋型）廣場式開放空間等５項。,鋼筋混凝土造,102年8月15日,二十六層,,持分移轉
RPWRMLMLJIIGFAH58DA,14,115.75,住家用,鋼筋混凝土造,99年1月18日,十二層,三層 陽台 雨遮,全筆移轉
RPWRMLMLJIIGFAH58DA,14,59.99,本共有部份之項目有：停車空間、蓄水池、消防幫浦室、污水機房、梯間、防空避難室、台電配電場所、電信室、發電機房、開放空間、垃圾處理室。,鋼筋混凝土造,99年1月18日,十三層,,持分移轉
RPWRMLMLJIIGFAH58DA,14,22.28,本共有部分之項目有：梯間、機房、水箱。,鋼筋混凝土造,99年1月18日,十二層,,持分移轉
RPUQMLSJJIIGFBH78DA,28,19.20,住家用,鋼筋混凝土造,85年3月15日,十層,六層 陽台,全筆移轉
RPUQMLSJJIIGFBH78DA,28,3.09,共有部份,鋼筋混凝土造,85年3月15日,十層,,持分移轉
RPUQMLSJJIIGFBH78DA,28,2.99,共有部份,鋼筋混凝土造,85年3月15日,十層,,持分移轉
RPURNLMLJIIGFBH58DA,23,29.21,住家用,鋼筋混凝土造,89年8月30日,十二層,十一層 陽台,持分移轉
RPURNLMLJIIGFBH58DA,23,4.25,共有部份,鋼筋混凝土造,89年8月30日,十二層,,持分移轉
RPURNLMLJIIGFBH58DA,23,3.94,共有部份,鋼筋混凝土造,89年8月30日,十二層,,持分移轉
RPWOMLNLJIIGFAH38DA,6,40.58,住家用,鋼筋混凝土造,106年11月24日,十三層,四層 陽台 雨遮,持分移轉
RPWOMLNLJIIGFAH38DA,6,10.28,本共有部分之項目有集合住宅（附屬管委會使用空間，公共服務空間）、梯間、消防水箱、機房、水箱等項。,鋼筋混凝土造,106年11月24日,十三層,,持分移轉
RPWOMLNLJIIGFAH38DA,6,21.44,本共有部分之項目有附屬（防空避難室兼停車空間、停車空間、台電配電場所）等項。,鋼筋混凝土造,106年11月24日,十三層,,持分移轉
RPVNMLOKJIIGFBH28DA,,124.41,集合住宅,鋼筋混凝土造,112年5月31日,三層,一層 二層 三層 陽台,全筆移轉
RPQUMLLLJIIGFBH28DA,8,387.84,住宅、住宅（附屬儲藏室、停車空間、梯間）,鋼筋混凝土造,104年5月5日,四層,一層 二層 三層 四層 陽台 地下一層 見其他登記事項,全筆移轉
RPOPMLNLJIIGFDH97DA,27,62.63,住家用,鋼筋混凝土造,85年10月14日,五層,五層 陽台 花台,全筆移轉
RPOPMLNLJIIGFDH97DA,27,6.22,樓梯間、機房、水箱,鋼筋混凝土造,85年10月14日,五層,,持分移轉
RPUNMLMLJIIGFEH38DA,14,88.13,住家用,鋼筋混凝土造,98年6月30日,十二層,五層 陽台 雨遮,全筆移轉
RPUNMLMLJIIGFEH38DA,14,24.60,共有部份,鋼筋混凝土造,98年6月30日,十二層,,持分移轉
RPUNMLMLJIIGFEH38DA,14,37.19,共有部份,鋼筋混凝土造,98年6月30日,十二層,,持分移轉
RPQOMLMLJIIGFEH08DA,9,186.97,店舖、辦公室,鋼筋混凝土造,103年11月20日,十層,一層 二層 陽台 雨遮,全筆移轉
RPQOMLMLJIIGFEH08DA,9,107.25,共有部份,鋼筋混凝土造,103年11月20日,十層,,持分移轉
RPQOMLMLJIIGFEH08DA,9,25.13,共有部份,鋼筋混凝土造,103年11月20日,十層,,持分移轉
RPPOMLOLJIIGFEH18DA,27,59.76,住家用,鋼筋混凝土造,85年5月28日,十六層,十六層 陽台,全筆移轉
RPPOMLOLJIIGFEH18DA,27,12.34,共有部份,鋼筋混凝土造,85年5月28日,十六層,,持分移轉
RPPOMLOLJIIGFEH18DA,27,2.82,共有部份,鋼筋混凝土造,85年5月28日,十六層,,持分移轉
RPWNMLMLJIIGFBH38EA,30,15.57,住家用,鋼筋混凝土造,83年3月2日,七層,六層 陽台,全筆移轉
RPWNMLMLJIIGFBH38EA,30,5.90,共有部份,鋼筋混凝土造,83年3月2日,七層,,持分移轉
RPWNMLMLJIIGFBH38EA,30,.01,共有部份,鋼筋混凝土造,83年3月2日,七層,,持分移轉
RPWNMLMLJIIGFBH38EA,30,.66,共有部份,鋼筋混凝土造,83年3月2日,七層,,持分移轉
RPVPMLLLJIIGFFH68DA,49,102.89,住家用,加強磚造,64年1月11日,二層,一層 二層 騎樓,全筆移轉
RPSNMLNLJIIGFGH48DA,31,90.14,住家用,鋼筋混凝土造,81年12月14日,五層,四層 陽台 花台,全筆移轉
RPSNMLNLJIIGFGH48DA,31,21.27,共有部份,鋼筋混凝土造,81年12月14日,五層,,持分移轉
RPSNMLNLJIIGFGH48DA,31,2.21,共有部份,鋼筋混凝土造,81年12月14日,五層,,持分移轉
RPXNMLNLJIIGFAH38DA,6,62.12,住家用,鋼筋混凝土造,107年4月26日,二十一層,二十層 陽台,全筆移轉
RPXNMLNLJIIGFAH38DA,6,51.60,本共有部分之項目有附屬（停車空間、消防幫浦室、污水機房、蓄水池、雨水回收機房及雨水貯集滯洪機房、設備空間、梯間、電信室、防空避難室兼停車空間、台電配電場所、發電機室、連結消防幫浦室、垃圾冷藏處理室、車道、防災中心、公共服務空間）等項。,鋼筋混凝土造,107年4月26日,二十一層,,持分移轉
