鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
彰化市,房地(土地+建物),彰化縣彰化市南校街７２巷７號１２樓,28.39,住,,,1120727,土地1建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850729,92.41,4,2,2,有,有,有,17000,184,,0.0,0,租金含管理費2150元,RPPNMLRKQHIGFAN56CC,,,,,,
彰化市,房地(土地+建物),彰化縣彰化市義興街７６之１號四樓,19.59,住,,,1120728,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070821,55.14,2,2,1,有,有,有,20000,363,,0.0,0,,RPQNMLRKQHIGFAN66CC,,,,,,
和美鎮,土地,大嘉段1229地號,265.0,,特定農業區,農牧用地,1120701,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,40000,151,,0.0,0,原申報書序號：C1NB11207140001撤銷，重新申報。1.代理人填寫錯誤。2.建物未保存，建物門牌：彰化縣和美鎮彰和路三段臨51號,RPPNMLRKQHIGFBN66CC,,,,,,
二林鎮,房地(土地+建物),彰化縣二林鎮二溪路二段１３６巷９７弄１５號,146.35,,一般農業區,丁種建築用地,1120711,土地1建物1車位0,全,3,透天厝,工廠．員工宿舍,鋼筋混凝土造,0830711,176.75,4,2,2,有,無,有,13200,75,,0.0,0,,RPPNMLSKQHIGFGN27CC,,,,,,
員林市,建物,彰化縣員林市員東路二段５３０號１３樓之１,23.02,商,,,1120801,土地0建物1車位0,十三層,15,華廈(10層含以下有電梯),住家、國民住宅,鋼筋混凝土造,0840821,110.32,4,2,2,有,有,有,16000,145,,0.0,0,,RPPNMLMLQHIGFDN09CC,,,,,,
彰化市,建物,彰化縣彰化市彰鹿路１０７巷２８號三樓,0.0,工,,,1120816,土地0建物1車位1,見其他登記事項,8,華廈(10層含以下有電梯),辦公室、廠房、宿舍、商品陳列式,鋼筋混凝土造,0811217,192.58999999999997,3,2,2,有,有,有,15000,78,坡道平面,0.0,0,租賃期間含免租金裝潢期。車位面積無法分算。房屋用途做辦公室使用。,RPPNMLOLQHIGFAN98CC,,,,,,
彰化市,建物,彰化縣彰化市金馬路三段９５巷７號４樓B室,0.0,住,,,1120808,土地0建物0車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830623,20.0,1,0,1,有,有,有,4500,225,,0.0,0,格局：4套房99.83㎡僅租1套房小間約20㎡,RPPNMLTLQHIGFAN86CC,,,,,,
彰化市,建物,彰化縣彰化市實踐路７６巷７號之１ １-１室,0.0,住,,,1120807,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,0591223,20.0,1,0,1,有,無,有,4600,230,,0.0,0,租賃面積含加建:約100㎡僅租1套房約20㎡,RPQNMLTLQHIGFAN96CC,,,,,,
員林市,建物,彰化縣員林市新義街３５０號,0.0,住,,,1120830,土地0建物0車位0,一層,5,店面(店鋪),人行道、店舖、停車空間、住宅,鋼筋混凝土造,1020430,81.36,1,0,0,無,無,有,19000,234,,0.0,0,,RPPNMLKMQHIGFDN98CC,,,,,,
彰化市,建物,彰化縣彰化市長興街５４之２號,0.0,住,,,1120825,土地0建物0車位0,一層,5,店面(店鋪),店舖、住家、避難室,鋼筋混凝土造,0790214,51.24,0,1,1,有,無,無,19800,386,,0.0,0,部分承租。租賃期間含免租金裝潢期。,RPPNMLLMQHIGFAN78CC,,,,,,
和美鎮,租賃房屋,彰化縣和美鎮山犁里愛華路２３０巷５號,100.0,住,,,1120824,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土加強磚造,0700924,156.0,4,2,3,有,無,有,25000,160,,0.0,0,,RPPNMLLJRHIGFBN68CC,整棟(戶)出租,無,1120901~1140831,無,冷氣、電視機、冰箱,
員林市,租賃房屋,彰化縣員林市復興六街１１０號、興仁街７３號,332.84,住,,,1120823,土地1建物2車位0,見其他登記事項,1,其他,店鋪,鋼骨造,1120320,162.2,0,0,0,無,無,無,60000,370,,0.0,0,,RPQNMLLJRHIGFDN98CC,,無,1120823~1270823,無,,
線西鄉,租賃房屋,彰化縣線西鄉草豐路５５２巷４６號,1905.0,農,,,1120822,土地1建物1車位0,見其他登記事項,1,倉庫,農舍,鋼骨造有牆,1060103,93.5,0,0,0,無,無,無,120000,,,0.0,0,,RPPNMLPJRHIGFBN09CC,,無,1120901~1170831,無,,
員林市,土地,出水段799地號,5887.27,,山坡地保育區,農牧用地,1120811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,25000,4,,0.0,0,本件土地承租範圍約212.86平方公尺,RPPNMLPJRHIGFDN66CC,,,,,,
和美鎮,土地,和中段77地號,747.0,住,,,1120705,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,45200,61,,0.0,0,原申報書序號：C1NB11207130002撤銷，重新申報，標的資訊登打錯誤。,RPPNMLQJRHIGFBN56CC,,,,,,
員林市,租賃房屋,彰化縣員林市民族路３０之５號,164.0,商,,,1120815,土地2建物1車位0,見其他登記事項,3,店面(店鋪),商業用,鐵筋加強磚瓦造,0501001,421.65,0,0,0,無,無,無,23000,55,,0.0,0,,RPPNMLQJRHIGFDN76CC,,無,1121001~1151031,無,,
員林市,租賃房屋+車位,彰化縣員林市興學一街５３號８-１樓,24.03,住,,,1120810,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070504,66.04,3,2,2,有,有,有,25500,386,坡道平面,29.75,0,,RPRNMLRJRHIGFDN17DC,整棟(戶)出租,有,1120815~1130814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
彰化市,租賃房屋,彰化縣彰化市金馬路一段４７９號,88.1,住,,,1120902,土地2建物1車位0,全,4,透天厝,店舖、住宅、停車空間,鋼筋混凝土造,0961214,226.67,3,2,3,有,無,無,40000,176,,0.0,0,,RPPNMLSJRHIGFAN66CC,,無,1120915~1140914,無,,
線西鄉,房地(土地+建物),彰化縣線西鄉慶濱路１３號,197.5,,工業區,丁種建築用地,1120628,土地1建物1車位0,見其他登記事項,1,店面(店鋪),餐飲店、店舖（連鎖便利商店）,鋼骨造,1110922,99.29,0,0,0,無,無,無,21000,212,,0.0,0,,RPPNMLOJPHIGFBN78CC,,,,,,
員林市,租賃房屋,彰化縣員林市靜修路２４之３號一樓及２４之４號一樓。兩棟一樓合併出租,0.0,,,,1120823,土地0建物2車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,0680709,95.86,0,0,1,有,無,無,58000,605,,0.0,0,兩棟一樓租金合併共新台幣58000元,RPPNMLSJRHIGFDN96CC,,無,1120901~1180831,無,,
彰化市,租賃房屋,彰化縣彰化市安溪東路１巷２之１０號,74.12,,鄉村區,乙種建築用地,1120908,土地1建物1車位0,全,4,透天厝,住宅、樓梯間,鋼筋混凝土造,1101207,210.26,4,3,4,有,無,無,30000,143,,0.0,0,,RPQNMLLKRHIGFAN78CC,整棟(戶)出租,無,1120915~1140914,無,冷氣、熱水器,一般包租
彰化市,租賃房屋,彰化縣彰化市埔北街２０８號,0.0,,,,1120827,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0770604,10.0,10,0,10,有,無,有,4000,400,,0.0,0,,RPSNMLOKRHIGFAN66CC,分租套房,無,1120901~1130831,無,冷氣、冰箱、網路,一般轉租
彰化市,租賃房屋,彰化縣彰化市埔北街２０８號,0.0,,,,1120831,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0770604,15.0,10,0,10,有,無,有,6000,400,,0.0,0,,RPTNMLOKRHIGFAN76CC,分租套房,無,1120901~1130229,無,冷氣、電視機、冰箱、有線電視、網路,一般轉租
彰化市,租賃房屋,彰化縣彰化市埔北街２０８號,0.0,,,,1120909,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0770604,9.6,10,0,10,有,無,有,4200,438,,0.0,0,,RPUNMLOKRHIGFAN86CC,分租套房,無,1121001~1130930,無,冷氣、冰箱、網路,一般轉租
彰化市,租賃房屋,彰化縣彰化市埔北街２０８號,0.0,,,,1120831,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0770604,12.0,10,0,10,有,無,有,5000,417,,0.0,0,,RPWNMLOKRHIGFAN07CC,分租套房,無,1120901~1130831,無,冷氣、冰箱、網路,一般轉租
彰化市,租賃房屋,彰化縣彰化市大埔路５８８號,0.0,,,,1120914,土地0建物0車位0,全,4,透天厝,住家、避難室,鋼筋混凝土造,0770604,24.6,8,0,8,有,無,有,6000,244,,0.0,0,,RPXNMLOKRHIGFAN17CC,分租套房,無,1121001~1130930,無,冷氣、洗衣機、冰箱、網路,一般轉租
秀水鄉,租賃房屋,彰化縣秀水鄉彰水路一段１８５號,100.99,住,,,1120907,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0770722,110.12,5,0,3,有,無,有,12000,109,,0.0,0,,RPOOMLOKRHIGFAN98CC,分層出租,無,1121001~1170930,無,,一般包租
秀水鄉,租賃房屋,彰化縣秀水鄉安東村彰水路一段１８５號,100.99,住,,,1120907,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0770722,54.96,1,2,1,有,無,無,10000,182,,0.0,0,,RPPOMLOKRHIGFAN09CC,,無,1121001~1170930,無,,
大村鄉,土地,上美段338地號,1458.97,,特定農業區,農牧用地,1120426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,18000,12,,0.0,0,原申報書申請更正C1ND11205090001交易年度重新辦理申報，原因租賃日期111年04月26日錯誤，更正為112年04月26日正確。,RPPNMLOKRHIGFDN66CC,,,,,,
員林市,土地,橋愛段1439地號,1647.67,住,,,1120913,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,99600,60,,0.0,0,,RPQNMLOKRHIGFDN76CC,,,,,,
員林市,租賃房屋,彰化縣員林市莒光路２５６號,144.26,住,,,1120825,土地3建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0770406,227.94,0,0,0,無,無,無,55000,241,,0.0,0,,RPQNMLPKRHIGFDN86CC,,無,1121001~1150930,無,,
彰化市,租賃房屋,彰化縣彰化市中央路１８６之１號,26.99,住,,,1120913,土地1建物1車位0,見其他登記事項,16,辦公商業大樓,住商用,鋼筋混凝土造,0810711,152.88,2,2,2,有,有,無,19500,128,,0.0,0,,RPPNMLSKRHIGFAN76CC,,有,1120910~1150930,有,冷氣,
彰化市,租賃房屋,彰化縣彰化市中山路一段１１９巷６６之１號,73.0,住,,,1120909,土地1建物1車位0,全,4,透天厝,騎樓、住宅、停車空間,鋼筋混凝土造,1040414,187.75,4,2,3,有,無,無,30000,160,,0.0,0,,RPQNMLSKRHIGFAN86CC,整棟(戶)出租,無,1120915~1150914,無,熱水器、瓦斯或天然氣,
員林市,租賃房屋,彰化縣員林市中山路二段１４０號一樓,88.82,住,,,1120417,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0720627,53.34,0,0,0,無,無,無,19000,356,,0.0,0,112年9月15日府地價字第1120370812號函辦理更正,RPQNMLSKRHIGFDN17CC,,無,1120517~1150516,無,,
花壇鄉,租賃房屋,彰化縣花壇鄉花壇街２５７號４樓,0.0,,,,1120828,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840105,135.12,1,0,1,有,無,無,13333,99,,0.0,0,其他租金13333元含稅；,RPRNMLTKRHIGFAN07CC,分層出租,無,1120828~1140827,有,,
花壇鄉,租賃房屋,彰化縣花壇鄉花壇街２５７號５樓,0.0,,,,1120827,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840105,135.12,1,0,1,有,無,無,12000,89,,0.0,0,,RPPNMLLLRHIGFAN78CC,,無,1120910~1140909,有,,
彰化市,租賃房屋,彰化縣彰化市大埔路５００之１２號,0.0,,,,1120915,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0700812,13.3,10,0,10,有,無,有,5000,376,,0.0,0,,RPPNMLQLRHIGFAN66CC,分租套房,無,1121001~1130930,無,冷氣、冰箱、網路,一般轉租
員林市,租賃房屋,彰化縣員林市萬年路１段２９９巷３６號５樓之３,9.0,住,,,1120902,土地2建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800507,34.1,1,0,1,有,無,有,6000,176,,0.0,0,電梯失修不能搭,RPPNMLQLRHIGFDN96CC,整棟(戶)出租,無,1120902~1130901,有,冷氣、熱水器、洗衣機、冰箱,
員林市,租賃房屋,彰化縣員林市大同路一段４３１號２樓,0.0,,,,1120912,土地0建物0車位0,二層,3,工廠,廠房、機械房、樓梯間,鋼骨鋼筋混凝土造,1050614,187.92,0,0,0,無,無,無,25000,,,0.0,0,,RPPNMLRLRHIGFDN07CC,,無,1121101~1141031,有,,
二林鎮,租賃房屋,彰化縣二林鎮吉利街４８１號,101.03,住,,,1120918,土地1建物1車位0,全,3,透天厝,住宅．店舖．法定停車位,鋼筋混凝土造,0881015,270.05,3,2,3,有,有,無,16000,59,,0.0,0,,RPPNMLRLRHIGFGN37CC,,無,,,,
溪湖鎮,租賃房屋,彰化縣溪湖鎮大發路１１０號,95.0,住,,,1120907,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0830121,204.05,4,2,3,有,無,無,19000,93,,0.0,0,,RPPNMLRLRHIGFHN47CC,整棟(戶)出租,無,1120909~1150908,無,,
埔心鄉,租賃房屋,彰化縣埔心鄉員鹿路二段１３０號,170.0,住,,,1120917,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,0770305,127.64,3,1,1,有,無,無,15000,118,,0.0,0,,RPQNMLRLRHIGFHN57CC,,無,1121015~1141014,無,,
秀水鄉,土地,埔崙段505-1地號,51.0,住,,,1120914,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,9000,176,,0.0,0,未登記建物之類型，透天彰化縣秀水鄉彰水路二段321號。,RPQNMLSLRHIGFAN96CC,,,,,,
芬園鄉,土地,嘉北段1241-1地號,132.23,,特定農業區,農牧用地,1120914,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,16000,121,,0.0,0,租賃範圍含未登記建物透天,RPTNMLSLRHIGFAN27CC,,,,,,
員林市,租賃房屋,彰化縣員林市中正路６５２巷２０號２樓,20.0,住,,,1120213,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801023,89.14,4,2,1,有,無,有,12000,135,,0.0,0,原申辦序號：C1ND11202150003依112年9月25日發文字號：北市地權字第11260238362號辦理修正,RPQNMLSLRHIGFDN27CC,整棟(戶)出租,無,1120301~1130229,有,冷氣、熱水器、洗衣機、電視機、冰箱,
員林市,租賃房屋,彰化縣員林市大同路一段４１２號,75.0,住,,,1120213,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0770209,201.89,3,3,3,有,無,無,30000,149,,0.0,0,原申辦序號：C1ND11202150002依112年9月25日發文字號：北市地權字第11260238362號辦理修正,RPRNMLSLRHIGFDN37CC,,無,1120215~1140214,無,冷氣,
彰化市,租賃房屋,彰化縣彰化市介壽南路３６巷３２號,87.0,住,,,1120919,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0631206,99.96,4,2,2,有,無,有,15000,150,,0.0,0,,RPQNMLMJIIIGFAN97CC,,無,,,,
線西鄉,租賃房屋,彰化縣線西鄉慶濱路１３號,197.5,,工業區,丁種建築用地,1120915,土地1建物1車位0,見其他登記事項,1,公寓(5樓含以下無電梯),餐飲店、店舖（連鎖便利商店）,鋼骨造,1110922,99.29,0,0,0,無,無,無,21000,212,,0.0,0,,RPPNMLMJIIIGFBN97CC,,無,1120915~1130914,無,,
伸港鄉,租賃房屋,彰化縣伸港鄉建興路９３號,68.0,住,,,1120928,土地1建物1車位0,全,4,透天厝,人行道、住宅、停車空間、樓梯間,鋼筋混凝土造,1080613,197.02,4,3,4,有,無,無,30000,152,,0.0,0,,RPQNMLMJIIIGFBN08CC,整棟(戶)出租,無,1121002~1131001,無,熱水器,
員林市,租賃房屋+車位,彰化縣員林市中山路一段３８１巷１７之１號,61.65,住,,,1120912,土地1建物1車位1,全,3,透天厝,住宅,鋼筋混凝土結構造、鋼骨造,0880915,96.36,3,3,3,有,無,無,12000,125,一樓平面,0.0,0,,RPQNMLNJIIIGFDN38CC,整棟(戶)出租,無,1121001~1130930,無,,
彰化市,租賃房屋,彰化縣彰化市民生路３４１號３樓之１,0.0,,,,1120915,土地0建物0車位0,全,4,透天厝,補習班,鋼筋混凝土造,0950123,18.18,4,0,4,有,無,有,7700,424,,0.0,0,僅出租其中一間套房,RPPNMLQJIIIGFAN28CC,分租套房,無,1120915~1130909,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
彰化市,租賃房屋,彰化縣彰化市中正路一段１５６巷４６號,0.0,,,,1120922,土地0建物0車位0,全,4,透天厝,住宅、樓梯間,鋼筋混凝土造,1050620,16.5,7,2,4,有,無,有,5000,303,,0.0,0,出租其中一間雅房,RPQNMLQJIIIGFAN38CC,分租雅房,無,1120925~1130924,無,冷氣、電視機,
員林市,租賃房屋+車位,彰化縣員林市中山路一段４８０巷７號７樓之５,10.94,商,,,1120919,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110525,93.52,2,2,1,有,有,有,16000,171,坡道機械,10.83,0,,RPQNMLQJIIIGFDN68CC,,有,,,,
溪湖鎮,租賃房屋,彰化縣溪湖鎮大溪路二段３６５巷７５號,97.11,住,,,1121004,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0970122,184.44,5,1,3,有,無,有,30000,163,,0.0,0,租金總額含稅；,RPPNMLQJIIIGFHN98CC,,無,1121011~1141210,無,冷氣,
伸港鄉,土地,和群段934地號,805.44,,特定農業區,農牧用地,1121002,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,23000,29,,0.0,0,,RPPNMLLKIIIGFBN97CC,,,1121101~1171031,,,
員林市,租賃房屋,彰化縣員林市莒光路５３７號二樓,203.63,住,,,1120919,土地2建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851016,144.71,0,0,0,無,有,無,33000,228,,0.0,0,,RPPNMLLKIIIGFDN18CC,,無,,,,
彰化市,土地,西門口段493-4地號,163.0,住,,,1120926,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,10000,61,,0.0,0,租金總額含稅；,RPPNMLMKIIIGFAN97CC,,,,,,
花壇鄉,租賃房屋,彰化縣花壇鄉中北街２８號,68.8,住,,,1120923,土地1建物1車位0,全,3,透天厝,騎樓、住宅、停車空間、樓梯間,鋼筋混凝土造,1070430,173.52,4,2,3,有,無,有,23500,135,,0.0,0,,RPPNMLNKIIIGFAN08CC,整棟(戶)出租,無,1121001~1130930,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
鹿港鎮,租賃房屋,彰化縣鹿港鎮崙工北一路６號,2605.22,,工業區,丁種建築用地,1121006,土地1建物1車位0,見其他登記事項,2,工廠,廠房、危險物品倉庫,鋼骨造、鋼筋混凝土造,1120107,1346.79,0,0,0,無,無,無,199500,,,0.0,0,第1年租金199500元；第23年租金210000元,RPPNMLNKIIIGFCN28CC,,無,1121101~1151031,無,,
彰化市,租賃房屋,彰化縣彰化市勝興街３２號十四樓之２,18.42,住,,,1120920,土地4建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110819,91.39,2,1,1,有,有,有,20300,222,,0.0,0,管理費1700元。,RPPNMLOKIIIGFAN18CC,整棟(戶)出租,有,1121001~1130930,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
芬園鄉,土地,彰崙段804地號,615.66,,鄉村區,乙種建築用地,1121003,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,25000,41,,0.0,0,含增建或未登記建物；,RPPNMLQKIIIGFAN38CC,,,1121020~1151020,,,
員林市,租賃房屋,彰化縣員林市中山南路２０８號,165.0,住,,,1121013,土地2建物1車位0,一層,1,店面(店鋪),商業用,有牆鋼架造,0880331,83.65,1,2,1,有,無,無,36000,430,,0.0,0,租金總額含稅；,RPPNMLQKIIIGFDN68CC,,無,1121101~1171031,無,,
大村鄉,租賃房屋,彰化縣大村鄉員大路１２-８號,383.34,農,,,1120924,土地2建物1車位0,全,2,透天厝,住家用,加強磚造,0800703,266.05,6,2,3,有,無,無,30000,113,,0.0,0,,RPQNMLQKIIIGFDN78CC,,無,,,,
秀水鄉,租賃房屋,彰化縣秀水鄉民華巷８０號,94.01,農,,,1120921,土地1建物1車位0,全,3,透天厝,農舍,鋼筋混凝土造,0890621,168.06,4,2,3,有,無,無,15000,89,,0.0,0,,RPPNMLRKIIIGFAN48CC,,無,,,,
彰化市,土地,西勢子段西勢子小段146-34地號,66.0,住,,,1121001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,5000,76,,0.0,0,房屋用途做倉儲使用。含增建或未登記建物；,RPQNMLRKIIIGFAN58CC,,,1121010~1131010,,,
員林市,租賃房屋,彰化縣員林市員鹿路９９號２樓,105.44,商,,,1121014,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0790612,74.39,1,0,2,有,無,無,10000,134,,0.0,0,租金總額含網路費；含增建或未登記建物；,RPPNMLRKIIIGFDN78CC,分層出租,無,1121014~1131024,無,熱水器、洗衣機、有線電視、網路,一般包租
彰化市,租賃房屋,彰化縣彰化市介壽南路３６巷３２號,87.0,住,,,1121008,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0631206,99.96,4,2,2,有,無,有,15000,150,,0.0,0,多人共同承租2；含增建或未登記建物；,RPPNMLNLIIIGFAN18CC,整棟(戶)出租,無,1121101~1131031,無,冷氣、熱水器、瓦斯或天然氣,一般代管
彰化市,租賃房屋,彰化縣彰化市延平路４９１巷４號,88.0,住,,,1121004,土地1建物1車位0,全,4,透天厝,住家、停車空間、避難室,鋼筋混凝土造,0840330,213.82,4,3,3,有,無,無,25000,117,,0.0,0,,RPQNMLOLIIIGFAN38CC,整棟(戶)出租,無,1121021~1141020,無,熱水器,
彰化市,租賃房屋,彰化縣彰化市長興街１４０巷３號,41.0,住,,,1121020,土地1建物1車位0,全,1,透天厝,住家用,木石磚造,0480115,29.91,1,2,1,有,無,有,10000,334,,0.0,0,多人共同承租2；租金總額含水費；,RPRNMLOLIIIGFAN48CC,整棟(戶)出租,無,1121101~1131031,無,冷氣、熱水器、洗衣機、電視機、瓦斯或天然氣,
福興鄉,土地,三元段776-2地號,36.0,,特定農業區,甲種建築用地,1121024,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,20000,556,,0.0,0,含增建或未登記建物；,RPPNMLOLIIIGFCN48CC,,,1121101~1131031,,,
溪湖鎮,租賃房屋,彰化縣溪湖鎮大溪路二段１７５號,95.0,住,,,1120930,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0800606,182.12,4,2,3,有,無,無,20000,110,,0.0,0,,RPPNMLOLIIIGFHN98CC,,無,,,,
