編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPPNMLTJQHIGFFA48EA,11,19.58,本共有部分之項目有機車位、基地內通道、陽台、管理員室、台電配電室、梯廳、車道、梯間、排煙室、停車空間、汽車位、發電機室、電信室、消防幫浦間、水箱及防空避難室兼停車空間等１６項。,鋼骨鋼筋混凝土造,101年6月13日,十四層,,持分移轉
RPPNMLLKQHIGFBA37EA,35,3.49,共有部分,鋼筋混凝土造,77年11月8日,十二層,,持分移轉
RPPNMLLKQHIGFBA37EA,35,19.25,見使用執照,鋼筋混凝土造,77年11月8日,十二層,地下層,持分移轉
RPVNMLKKQHIGFEA18EA,43,7.08,共有部分,鋼筋混凝土造,69年8月21日,八層,,持分移轉
RPVNMLKKQHIGFEA18EA,43,26.31,住家用,鋼筋混凝土造,69年8月21日,八層,六層 陽台,全筆移轉
RPXOMLLKQHIGFFA58DA,15,.03,一般零售業（甲組）,鋼筋混凝土造,97年10月28日,十二層,地下一層,持分移轉
RPXOMLLKQHIGFFA58DA,15,14.19,共有部分,鋼筋混凝土造,97年10月28日,十二層,,持分移轉
RPXOMLLKQHIGFFA58DA,15,.01,共有部分,鋼筋混凝土造,97年10月28日,十二層,,持分移轉
RPXOMLLKQHIGFFA58DA,15,1.48,共有部分,鋼筋混凝土造,97年10月28日,十二層,,持分移轉
RPXOMLLKQHIGFFA58DA,15,1.04,共有部分,鋼筋混凝土造,97年10月28日,十二層,,持分移轉
RPPNMLOKQHIGFAA57EA,7,42.05,集合住宅,鋼筋混凝土造,105年8月16日,八層,七層 雨遮,全筆移轉
RPPNMLOKQHIGFAA57EA,7,18.47,共有部分，本共有部分之項目有梯廳、戶外安全梯、供行動不便者使用電梯、電梯、走道、全自動機械停車設備、獎勵停車位、水錶室、機械室、水箱、管理員室、電梯間、防空避難設備兼停車空間、電信室、停車空間、台電配電室、發電機進氣管道、發電機排氣管道、消防泵浦室、消防專用水池、緊急發電機室、鋼瓶室、停車設備油壓室等２３項。,鋼筋混凝土造,105年8月16日,八層,,持分移轉
RPPNMLOKQHIGFAA57EA,7,7.18,共有部分，本共有部分之項目有梯廳、戶外安全梯、供行動不便者使用電梯、電梯、陽台等５項。,鋼筋混凝土造,105年8月16日,八層,,持分移轉
RPPNMLTJQHIGFAA87DA,54,17.37,住家用,加強磚造,58年6月17日,四層,四層,持分移轉
RPUNMLOKQHIGFBA08DA,48,89.01,住家用,鋼筋混凝土造,64年9月17日,四層,二層 陽台,全筆移轉
RPWNMLKKLHIGFEA77EA,9,10.05,本共有部分之項目有陽台、Ａ梯、Ｂ梯、機車停車空間Ａ、機車停車空間Ｂ、梯廳、供行動不便使用昇降機、管理員室、全自動昇降設備、行動不便昇降機、雨遮、昇降機、樓梯間、水箱、消防水箱、機械室、Ｃ梯、發電機室、台電配電室、昇降機坑、防空避難室、電信室、蓄水池Ｂ、蓄水池Ａ、消防機房、消防水池、全自動汽車昇降機等２７項。,鋼筋混凝土造,103年2月18日,十層,,持分移轉
RPQNMLKKQHIGFDA47DA,42,21.32,防空避難室兼停車場,鋼筋混凝土造,70年11月17日,十二層,地下層,持分移轉
RPQNMLKKQHIGFDA47DA,42,.16,共有部分,鋼筋混凝土造,70年11月17日,十二層,,持分移轉
RPVOMLOKQHIGFCA38DA,40,97.32,住家用,鋼筋混凝土造,72年7月9日,五層,五層 陽台,全筆移轉
RPVOMLOKQHIGFCA38DA,40,4.46,共有部分,鋼筋混凝土造,72年7月9日,五層,,持分移轉
RPSNMLPKQHIGFFA38DA,25,2.26,共有部分,鋼筋混凝土造,87年7月8日,十一層,,持分移轉
RPSNMLPKQHIGFFA38DA,25,.79,共有部分,鋼筋混凝土造,87年7月8日,十一層,,持分移轉
RPSNMLPKQHIGFFA38DA,25,10.85,停車空間,鋼筋混凝土造,87年7月8日,十一層,二層 三層 四層,持分移轉
RPWNMLLKQHIGFDA18DA,40,297.88,商業用,鋼筋混凝土造,72年2月10日,十二層,三層 陽台 花台,全筆移轉
RPWNMLLKQHIGFDA18DA,40,23.11,共有部分,鋼筋混凝土造,72年2月10日,十二層,,持分移轉
RPSNMLOKQHIGFBA87DA,51,35.22,住家用,鋼筋混凝土造,61年9月18日,四層,四層,持分移轉
RPXOMLQKQHIGFEA98DA,57,4.04,住家用,磚造,55年10月1日,一層,一層,持分移轉
RPSNMLKKQHIGFBA47DA,50,4.33,商業用,鋼筋混凝土造,62年6月4日,十層,四層,持分移轉
RPSNMLKKQHIGFBA47DA,50,3.10,共有部分,鋼筋混凝土造,62年6月4日,十層,,持分移轉
RPSNMLKKQHIGFBA47DA,50,.24,共有部分,鋼筋混凝土造,62年6月4日,十層,,持分移轉
RPRNMLRKQHIGFFA48DA,17,.09,一般零售業〈甲組〉,鋼筋混凝土造,95年8月28日,十層,一層 雨遮,持分移轉
RPRNMLRKQHIGFFA48DA,17,32.83,一般事務所,鋼筋混凝土造,95年8月28日,十層,二層 雨遮,全筆移轉
RPRNMLRKQHIGFFA48DA,17,.33,共有部分,鋼筋混凝土造,95年8月28日,十層,,持分移轉
RPRNMLRKQHIGFFA48DA,17,12.76,共有部分,鋼筋混凝土造,95年8月28日,十層,,持分移轉
RPRNMLRKQHIGFFA48DA,17,4.44,共有部分,鋼筋混凝土造,95年8月28日,十層,,持分移轉
RPPNMLTJQHIGFBA97DA,63,67.32,住家用,加強磚造,49年12月31日,二層,一層 二層,全筆移轉
RPTNMLKKQHIGFDA77DA,11,12.94,停車空間,鋼筋混凝土造,101年9月11日,十三層,地下二層,持分移轉
RPTNMLKKQHIGFDA77DA,11,14.09,本共有部分之項目有戊梯廳、戊梯、（安全梯）、停獎管理員室、汽機車車道、陽台、甲車道、水箱Ａ、己梯、消防泵浦室、消防水池、水箱Ｂ、梯廳、台電配電室、發電機室、丙車道、汽車坡道、（供電信使用）機房、乙車道及停車空間等２０項,鋼筋混凝土造,101年9月11日,十三層,,持分移轉
RPTNMLKKQHIGFDA77DA,11,12.05,本共有部分之項目有昇降機（五）、陽台、進風管道、獎勵、法定停車空間及排風管道等６項,鋼筋混凝土造,101年9月11日,十三層,,持分移轉
RPUNMLKKQHIGFDA87DA,11,.30,日常用品零售業不含便利商店,鋼筋混凝土造,101年9月11日,十二層,一層,持分移轉
RPUNMLKKQHIGFDA87DA,11,14.09,本共有部分之項目有戊梯廳、戊梯、（安全梯）、停獎管理員室、汽機車車道、陽台、甲車道、水箱Ａ、己梯、消防泵浦室、消防水池、水箱Ｂ、梯廳、台電配電室、發電機室、丙車道、汽車坡道、（供電信使用）機房、乙車道及停車空間等２０項,鋼筋混凝土造,101年9月11日,十三層,,持分移轉
RPUNMLKKQHIGFDA87DA,11,24.63,本共有部分之項目有昇降機（五）、陽台、進風管道、獎勵、法定停車空間及排風管道等６項,鋼筋混凝土造,101年9月11日,十三層,,持分移轉
RPQNMLRKQHIGFCA08DA,56,93.33,住家用,加強磚造,56年12月29日,四層,一層,全筆移轉
RPWPMLPKOHIGFDA68EA,15,.12,住家用,鋼筋混凝土造,97年12月5日,十五層,一層,持分移轉
RPWPMLPKOHIGFDA68EA,15,.00,共有部分,鋼筋混凝土造,97年12月5日,十五層,,持分移轉
RPWPMLPKOHIGFDA68EA,15,.57,共有部分,鋼筋混凝土造,97年12月5日,十五層,,持分移轉
RPWPMLPKOHIGFDA68EA,15,.84,共有部分,鋼筋混凝土造,97年12月5日,十五層,,持分移轉
RPWOMLQKQHIGFEA88DA,31,79.15,防空避難室兼停車場,鋼筋混凝土造,81年11月24日,十九層,地下四層,持分移轉
RPWOMLQKQHIGFEA88DA,31,.24,共有部分,鋼筋混凝土造,81年11月24日,十九層,,持分移轉
RPOPMLQKQHIGFDA08DA,,77.00,住家用,加強磚造,,四層,三層,全筆移轉
RPSNMLSKQHIGFEA58DA,19,25.50,一般事務所,鋼筋混凝土造,93年12月31日,十一層,三層 陽台 雨遮,全筆移轉
RPSNMLSKQHIGFEA58DA,19,13.62,共有部分,鋼筋混凝土造,93年12月31日,十一層,,持分移轉
RPSNMLSKQHIGFEA58DA,19,2.32,共有部分,鋼筋混凝土造,93年12月31日,十一層,,持分移轉
RPQNMLLLQHIGFBA57EA,16,101.50,住家用,鋼筋混凝土造,96年9月27日,十三層,五層 陽台 雨遮,全筆移轉
RPQNMLLLQHIGFBA57EA,16,.41,住家用,鋼筋混凝土造,96年9月27日,十三層,一層 騎樓,持分移轉
RPQNMLLLQHIGFBA57EA,16,34.42,共有部分,鋼筋混凝土造,96年9月27日,十三層,,持分移轉
RPQNMLLLQHIGFBA57EA,16,11.86,共有部分,鋼筋混凝土造,96年9月27日,十三層,,持分移轉
RPPNMLLLQHIGFCA57EA,1,44.58,本共有部分之項目有防空避難室兼停車空間、車道、停車空間等３項。,鋼筋混凝土造,112年1月4日,十五層,,持分移轉
RPQNMLQKQHIGFBA97EA,1,4.07,本共有部分之項目有丁梯、管委會空間物管儲藏室、排煙室、梯廳、緊急昇降梯、無障礙昇降梯、管委會空間（中央監控室兼物管辦公室）、行動不便者廁所、飲水機區、掃具間、無障礙室內通道、住宅門廳、公共門廳、門廊Ｂ、甲梯、乙梯、弱電管道、消防管道、門廊Ａ、戊梯、陽臺、管委會使用空間（視聽室）、管委會使用空間（兒童遊戲室）、管委會使用空間（閱覽室）、公共梯廳、空調機房、茶水間、男廁、女廁、車道、發電機室、機房、防空避難室兼停車空間、排氣管道、一般安全梯、受電箱、台電配電室、電信室、機房（垃圾儲藏室兼掃具間）、機房（消防）、機房（汙、雨水）、泵浦區及樓梯間等４３項。,鋼筋混凝土造,111年4月22日,十三層,,持分移轉
RPQNMLQKQHIGFBA97EA,1,2.04,本共有部分之項目有丁梯、管委會空間物管儲藏室、排煙室、梯廳、緊急昇降梯、無障礙昇降梯、管委會空間（中央監控室兼物管辦公室）、行動不便者廁所、飲水機區、掃具間、無障礙室內通道、住宅門廳、公共門廳、門廊Ｂ、甲梯、乙梯、弱電管道、消防管道、門廊Ａ、戊梯、陽臺、管委會使用空間（視聽室）、管委會使用空間（兒童遊戲室）、管委會使用空間（閱覽室）、公共梯廳、空調機房、茶水間、男廁、女廁、車道、發電機室、機房、防空避難室兼停車空間、排氣管道、一般安全梯、受電箱、台電配電室、電信室、機房（垃圾儲藏室兼掃具間）、機房（消防）、機房（汙、雨水）、泵浦區及樓梯間等４３項。,鋼筋混凝土造,111年4月22日,十三層,,持分移轉
RPQNMLQKQHIGFBA97EA,1,3.80,本共有部分之項目有無障礙昇降梯、緊急昇降梯、排煙室、乙梯、電力管道、梯廳、丁梯、水表室、丙梯、戶外安全梯及戊梯等１１項。,鋼筋混凝土造,111年4月22日,十三層,,持分移轉
RPQNMLQKQHIGFBA97EA,1,1.90,本共有部分之項目有無障礙昇降梯、緊急昇降梯、排煙室、乙梯、電力管道、梯廳、丁梯、水表室、丙梯、戶外安全梯及戊梯等１１項。,鋼筋混凝土造,111年4月22日,十三層,,持分移轉
RPQNMLQKQHIGFBA97EA,1,.27,本共有部分之項目有停車位及停車空間等共２項。,鋼筋混凝土造,111年4月22日,十三層,,持分移轉
RPQNMLQKQHIGFBA97EA,1,.13,本共有部分之項目有停車位及停車空間等共２項。,鋼筋混凝土造,111年4月22日,十三層,,持分移轉
RPQNMLQKQHIGFBA97EA,1,15.99,住家用,鋼筋混凝土造,111年4月22日,十三層,十三層 陽台,持分移轉
RPQNMLQKQHIGFBA97EA,1,7.99,住家用,鋼筋混凝土造,111年4月22日,十三層,十三層 陽台,持分移轉
RPRNMLQKQHIGFBA08EA,12,2.60,一般零售業乙組,鋼筋混凝土造,100年12月7日,十四層,一層,持分移轉
RPRNMLQKQHIGFBA08EA,12,99.49,住家用,鋼筋混凝土造,100年12月7日,十四層,十四層 陽台 雨遮,持分移轉
RPRNMLQKQHIGFBA08EA,12,16.07,住家用,鋼筋混凝土造,100年12月7日,十四層,十四層 陽台 雨遮,持分移轉
RPRNMLQKQHIGFBA08EA,12,25.18,住家用,鋼筋混凝土造,100年12月7日,十四層,十四層 陽台 雨遮,持分移轉
RPRNMLQKQHIGFBA08EA,12,.62,本共有部分之項目有：安全梯、法定騎樓、入口門廳、門廊、機車昇降機、梯廳兼緊急昇降機排煙室、機械室、電梯機房、水箱、供行動不便使用昇降機、緊急昇降機、電信室、台電配電室、防空避難室兼停車空間、樓梯、緊急發電機室、蓄水池、ＣＯ２機房、消防泵浦室、機械進風、機械排煙等２１項,鋼筋混凝土造,100年12月7日,十四層,,持分移轉
RPRNMLQKQHIGFBA08EA,12,3.85,本共有部分之項目有：安全梯、法定騎樓、入口門廳、門廊、機車昇降機、梯廳兼緊急昇降機排煙室、機械室、電梯機房、水箱、供行動不便使用昇降機、緊急昇降機、電信室、台電配電室、防空避難室兼停車空間、樓梯、緊急發電機室、蓄水池、ＣＯ２機房、消防泵浦室、機械進風、機械排煙等２１項,鋼筋混凝土造,100年12月7日,十四層,,持分移轉
RPRNMLQKQHIGFBA08EA,12,23.80,本共有部分之項目有：安全梯、法定騎樓、入口門廳、門廊、機車昇降機、梯廳兼緊急昇降機排煙室、機械室、電梯機房、水箱、供行動不便使用昇降機、緊急昇降機、電信室、台電配電室、防空避難室兼停車空間、樓梯、緊急發電機室、蓄水池、ＣＯ２機房、消防泵浦室、機械進風、機械排煙等２１項,鋼筋混凝土造,100年12月7日,十四層,,持分移轉
RPRNMLQKQHIGFBA08EA,12,6.03,本共有部分之項目有：安全梯、法定騎樓、入口門廳、門廊、機車昇降機、梯廳兼緊急昇降機排煙室、機械室、電梯機房、水箱、供行動不便使用昇降機、緊急昇降機、電信室、台電配電室、防空避難室兼停車空間、樓梯、緊急發電機室、蓄水池、ＣＯ２機房、消防泵浦室、機械進風、機械排煙等２１項,鋼筋混凝土造,100年12月7日,十四層,,持分移轉
RPRNMLQKQHIGFBA08EA,12,24.62,本共有部分之項目有梯廳兼緊急昇降機、排煙室、機械進風、機械排煙、安全梯、供行動不便使用昇降機、緊急昇降機等６項,鋼筋混凝土造,100年12月7日,十四層,,持分移轉
RPRNMLQKQHIGFBA08EA,12,6.26,本共有部分之項目有梯廳兼緊急昇降機、排煙室、機械進風、機械排煙、安全梯、供行動不便使用昇降機、緊急昇降機等６項,鋼筋混凝土造,100年12月7日,十四層,,持分移轉
RPRNMLQKQHIGFBA08EA,12,3.99,本共有部分之項目有梯廳兼緊急昇降機、排煙室、機械進風、機械排煙、安全梯、供行動不便使用昇降機、緊急昇降機等６項,鋼筋混凝土造,100年12月7日,十四層,,持分移轉
RPRNMLQKQHIGFBA08EA,12,14.50,本共有部分之項目有全自動昇降停車塔、管理室等２項,鋼筋混凝土造,100年12月7日,十四層,,持分移轉
RPRNMLQKQHIGFBA08EA,12,18.19,本共有部分之項目有汽車昇降機、停車空間等２項,鋼筋混凝土造,100年12月7日,十四層,,持分移轉
RPRNMLQKQHIGFBA08EA,12,18.19,本共有部分之項目有汽車昇降機、停車空間等２項,鋼筋混凝土造,100年12月7日,十四層,,持分移轉
RPRNMLQKQHIGFBA08EA,12,18.19,本共有部分之項目有汽車昇降機、停車空間等２項,鋼筋混凝土造,100年12月7日,十四層,,持分移轉
RPSNMLLLQHIGFBA77EA,44,34.24,住家用,鋼筋混凝土造,68年4月20日,十一層,七層 陽台,全筆移轉
RPSNMLLLQHIGFBA77EA,44,5.59,共有部分,鋼筋混凝土造,68年4月20日,十一層,,持分移轉
RPUNMLSKQHIGFCA68EA,10,135.02,住家用,鋼筋混凝土造,102年11月28日,十層,九層 陽台 雨遮,全筆移轉
RPUNMLSKQHIGFCA68EA,10,.32,一般零售業甲組,鋼筋混凝土造,102年11月28日,十層,一層,持分移轉
RPUNMLSKQHIGFCA68EA,10,30.98,本共有部分之項目計有Ａ棟梯廳、安全梯、行動不便者使用升降機、管道、機房、水箱、雨遮等７項,鋼筋混凝土造,102年11月28日,十層,,持分移轉
RPUNMLSKQHIGFCA68EA,10,36.31,本共有部分之項目計有機車停車空間、排風管道、垃圾室、行動不便者使用升降機、管理員室、安全梯、電信室、進風管道、殘障坡道、台電配電室、水箱、機械室、發電機室、消防機械室、污水處理設備、機車停車位等１６項,鋼筋混凝土造,102年11月28日,十層,,持分移轉
RPUNMLSKQHIGFCA68EA,10,.10,本共有部分之項目計有機車停車空間、排風管道、垃圾室、行動不便者使用升降機、管理員室、安全梯、電信室、進風管道、殘障坡道、台電配電室、水箱、機械室、發電機室、消防機械室、污水處理設備、機車停車位等１６項,鋼筋混凝土造,102年11月28日,十層,,持分移轉
RPUNMLSKQHIGFCA68EA,10,121.48,本共有部分之項目計有汽車坡道、行動不便者使用升降機、防空避難室兼停車空間、停車空間等４項,鋼筋混凝土造,102年11月28日,十層,,持分移轉
RPUNMLOJQHIGFEA28DA,1,44.91,見其他登記事項,鋼筋混凝土造,111年11月4日,七層,四層 陽台 雨遮,全筆移轉
RPUNMLOJQHIGFEA28DA,1,42.98,本共有部分之項目有：管委會使用空間、梯廳、機車升降機、一般昇降機、無障礙昇降機、梯間、水箱、電梯機房、台電配電場所、機房（垃圾儲藏室）、發電機室發進、通排、發電機室發排、防空避難室兼停車空間、電信機房、緊急發電機房、雨水機房、消防機房、通風、消防專用水箱無障礙停車位、車道、汽車升降機、停車空間、Ａ梯、Ｂ梯等２６項。,鋼筋混凝土造,111年11月4日,七層,,持分移轉
RPQNMLLLQHIGFAA47EA,55,81.93,住工用,加強磚造,57年6月14日,四層,一層,全筆移轉
RPWNMLLLQHIGFCA18DA,41,37.50,住家用,鋼筋混凝土造,71年12月23日,六層,六層,全筆移轉
RPWNMLLLQHIGFCA18DA,41,16.79,共有部分,鋼筋混凝土造,71年12月23日,六層,,持分移轉
RPSNMLLLQHIGFAA57DA,22,76.04,商業用,鋼筋混凝土造,90年8月2日,十四層,八層 陽台 雨遮,全筆移轉
RPSNMLLLQHIGFAA57DA,22,16.34,共有部分,鋼筋混凝土造,90年8月2日,十四層,,持分移轉
RPSNMLLLQHIGFAA57DA,22,3.81,共有部分,鋼筋混凝土造,90年8月2日,十四層,,持分移轉
RPSNMLLLQHIGFAA57DA,22,16.41,共有部分,鋼筋混凝土造,90年8月2日,十四層,,持分移轉
RPSNMLLLQHIGFAA57DA,22,42.08,共有部分,鋼筋混凝土造,90年8月2日,十四層,,持分移轉
RPTNMLRJQHIGFAA08DA,36,8.02,見使用執照,鋼筋混凝土造,76年2月24日,五層,防空避難室,持分移轉
RPPNMLLLQHIGFFA87EA,38,78.37,住家用,鋼筋混凝土造,74年5月22日,十七層,九層 陽台 花台,全筆移轉
RPPNMLLLQHIGFFA87EA,38,16.79,共有部分,鋼筋混凝土造,74年5月22日,十七層,,持分移轉
RPPNMLLLQHIGFFA87EA,38,5.09,防空避難室及停車場,鋼筋混凝土造,74年5月22日,十九層,地下層,持分移轉
RPPNMLLLQHIGFFA87EA,38,2.35,共有部分,鋼筋混凝土造,74年5月22日,十九層,,持分移轉
RPSOMLOKQHIGFDA18DA,46,72.81,住家用,鋼筋混凝土造,66年9月21日,四層,四層 陽台 花台,全筆移轉
RPSNMLKKQHIGFAA37DA,28,1.50,商業用,鋼骨造,85年1月4日,二十四層,七層 陽台 露台,持分移轉
RPSNMLKKQHIGFAA37DA,28,23.31,住家用,見使用執照,85年1月4日,二十四層,十八層 陽台 花台,全筆移轉
RPSNMLKKQHIGFAA37DA,28,13.86,共有部分,見使用執照,85年1月4日,二十四層,,持分移轉
RPSNMLKKQHIGFAA37DA,28,6.76,共有部分,見使用執照,85年1月4日,二十四層,,持分移轉
RPTOMLMLQHIGFDA18DA,41,65.45,住家用,鋼筋混凝土造,72年1月29日,十五層,十二層 陽台,全筆移轉
RPTOMLMLQHIGFDA18DA,41,11.91,共有部分,鋼筋混凝土造,72年1月29日,十五層,,持分移轉
RPRPMLRKQHIGFBA28DA,,68.22,,加強磚造,,三層,一層,全筆移轉
RPQNMLRKQHIGFDA18DA,40,19.20,商業用,鋼筋混凝土造,72年12月29日,十六層,二層,全筆移轉
RPQNMLRKQHIGFDA18DA,40,13.09,共有部分,鋼筋混凝土造,72年12月29日,十六層,,持分移轉
RPRNMLLLQHIGFCA77EA,23,21.99,工業用,見使用執照,89年11月6日,十二層,三層,持分移轉
RPRNMLLLQHIGFCA77EA,23,17.09,停車空間,鋼筋混凝土造,89年11月6日,十二層,地下二層,持分移轉
RPRNMLLLQHIGFCA77EA,23,14.72,共有部分,見使用執照,89年11月6日,十二層,,持分移轉
RPRNMLLLQHIGFCA77EA,23,3.64,共有部分,見使用執照,89年11月6日,十二層,,持分移轉
RPSOMLLKQHIGFEA97DA,44,80.08,住家用,鋼筋混凝土造,68年6月27日,五層,五層 陽台,全筆移轉
RPQOMLSKQHIGFCA28DA,16,28.41,住家用,鋼筋混凝土造,96年6月21日,十二層,十一層 雨遮,全筆移轉
RPQOMLSKQHIGFCA28DA,16,2.17,共有部分,鋼筋混凝土造,96年6月21日,十二層,,持分移轉
RPQOMLSKQHIGFCA28DA,16,8.74,共有部分,鋼筋混凝土造,96年6月21日,十二層,,持分移轉
RPQOMLSKQHIGFCA28DA,16,5.12,共有部分,鋼筋混凝土造,96年6月21日,十二層,,持分移轉
RPQOMLMLQHIGFDA87DA,40,26.23,共有部分,鋼筋混凝土造,72年5月26日,七層,,持分移轉
RPQOMLMLQHIGFDA87DA,40,146.97,住家用,鋼筋混凝土造,72年5月26日,七層,四層 陽台,全筆移轉
RPVNMLNLQHIGFCA28DA,15,36.36,商業用,鋼筋混凝土造,97年3月19日,十二層,二層 陽台 雨遮,全筆移轉
RPVNMLNLQHIGFCA28DA,15,19.87,共有部分,鋼筋混凝土造,97年3月19日,十二層,,持分移轉
RPPNMLOLQHIGFAA67EA,19,81.02,見其他登記事項,鋼筋混凝土造,93年5月21日,十層,二層 陽台,全筆移轉
RPPNMLOLQHIGFAA67EA,19,50.31,共有部分,鋼筋混凝土造,93年5月21日,十層,,持分移轉
RPPNMLOLQHIGFAA67EA,19,3.02,共有部分，本共有部分之項目有公寓大廈管理維護使用空間、機車停車空間等２項。,鋼筋混凝土造,93年5月21日,十層,,持分移轉
RPPNMLNLQHIGFCA77EA,46,56.89,商業用,鋼筋混凝土造,66年9月13日,十二層,三層,持分移轉
RPPNMLNLQHIGFCA77EA,46,7.64,共有部分,鋼筋混凝土造,66年9月13日,十二層,,持分移轉
RPSNMLLJQHIGFBA47DA,53,80.83,住家用,加強磚造,59年6月30日,四層,四層,全筆移轉
RPOPMLLKQHIGFBA37DA,,56.51,,加強磚造,,二層,二層,全筆移轉
RPPNMLOLQHIGFAA57DA,29,53.80,集合住宅,鋼筋混凝土造,83年7月28日,十一層,七層 陽台 花台,全筆移轉
RPPNMLOLQHIGFAA57DA,29,5.52,見使用執照,鋼筋混凝土造,83年7月28日,十一層,,持分移轉
RPPNMLOLQHIGFAA57DA,29,55.86,見使用執照,鋼筋混凝土造,83年7月28日,十一層,,持分移轉
RPXNMLNKPHIGFDA48EA,,35.38,住家用,加強磚造,,二層,一層 二層 騎樓,持分移轉
RPWNMLNKPHIGFDA38EA,6,.07,一般事務所,鋼筋混凝土造,107年1月9日,十四層,一層,持分移轉
RPWNMLNKPHIGFDA38EA,6,.02,本共有部分之項目有管委會使用空間、管委會使用空間（一）、管委會使用空間（二）、陽臺、雨遮、梯廳、迎賓大廳、Ａ甲梯、Ａ乙梯、門廊（一）、門廊（三）、地下室排氣管道、地下室進氣管道、發電機室、消防設備室、機車停車空間、地下室專用梯、台電配電室、受電箱、設備機房、車道、管理員室、消防水池、機車道、電信室、發電機排氣管道及發電機進氣管道等２７項。,鋼筋混凝土造,107年1月9日,十四層,,持分移轉
RPWNMLNKPHIGFDA38EA,6,.00,本共有部分之項目有電梯Ａ２、電梯Ａ１、緊急升降機、排煙室、無障礙電梯、機電管道間（１）、機電管道間（２）、機電管道間Ａ１、機電管道間Ａ２、梯廳兼排煙室、梯廳、地下室專用梯、Ａ乙梯、Ａ甲梯、雨遮、Ａ電梯間、水箱、機械房、Ａ棟樓梯間及Ａ棟水箱等２０項。,鋼筋混凝土造,107年1月9日,十四層,,持分移轉
RPWNMLNKPHIGFDA38EA,6,.00,本共有部分之項目有Ｂ乙梯室外梯、Ｂ甲梯室外梯、電梯Ｂ２、梯廳、電梯Ｂ１、無障礙電梯、走道、Ｂ電梯間、Ｂ棟水箱、機械房、水箱、Ｂ甲梯、Ｂ棟樓梯間及電梯Ｂ等１４項。,鋼筋混凝土造,107年1月9日,十四層,,持分移轉
RPWNMLNKPHIGFDA38EA,6,35.23,本共有部分之項目有停車空間、車道及防空避難室兼停車空間等３項。,鋼筋混凝土造,107年1月9日,十四層,,持分移轉
RPQOMLMLQHIGFCA77DA,6,61.15,住家用,鋼筋混凝土造,107年1月5日,十層,四層 陽台 雨遮,全筆移轉
RPQOMLMLQHIGFCA77DA,6,32.50,本共有部分之項目有梯廳、安全梯Ａ、安全梯Ｂ、１２人（１０５）供行動不便者使用、１２人（１０５）、雨遮、水錶區、樓電梯間、水箱、消防水箱、防空避難室、設備機房、電信室、發電機室、防空避難室兼停車空間、機車升降機、消防泵浦室、受電箱區、台電配電場所、等候空間等２０項。,鋼筋混凝土造,107年1月5日,十層,,持分移轉
RPQOMLMLQHIGFCA77DA,6,4.80,本共有部分之項目有機電設備空間等１項。,鋼筋混凝土造,107年1月5日,十層,,持分移轉
RPQOMLMLQHIGFCA77DA,6,6.62,本共有部分之項目有機械停車維修空間、昇降設備等２項。,鋼筋混凝土造,107年1月5日,十層,,持分移轉
RPUQMLMLQHIGFCA38DA,,79.72,,加強磚造,,二層,一層 二層,全筆移轉
RPSNMLOLQHIGFCA18EA,34,8.05,共有部分,鋼筋混凝土造,78年8月8日,五層,,持分移轉
RPSNMLOLQHIGFCA18EA,34,114.03,住家用,鋼筋混凝土造,78年8月8日,五層,五層 陽台 花台,全筆移轉
