鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
嘉義市,房地(土地+建物),嘉義市嘉義市漢口路９９號,128.0,住,,,1120510,土地1建物1車位0,全,4,透天厝,住商用,加強磚造,0760105,263.49,3,1,3,有,無,無,20000,76,,0.0,0,,RPRNMLQKNHIGFAI48CC
嘉義市,建物,嘉義市嘉義市中興路４９號４樓７,0.0,商,,,1120512,土地0建物1車位0,四層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0770924,35.5,1,0,1,有,有,有,5300,149,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費、網路費及每月管理費600元皆由承租人負擔。,RPPNMLRKNHIGFAI38CC
嘉義市,建物,嘉義市嘉義市圓福街１１８巷２弄１４０號１４樓１,0.0,住,,,1120515,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820515,109.62,3,2,2,有,有,有,11000,100,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費及每月管理費1000元皆由承租人負擔。,RPRNMLRKNHIGFAI58CC
嘉義市,建物,嘉義市嘉義市民權路３８-６號５樓６,0.0,住,,,1120515,土地0建物1車位0,五層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840406,36.21,1,0,1,有,有,有,6500,180,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費由承租人負擔。,RPTNMLRKNHIGFAI78CC
嘉義市,建物,嘉義市嘉義市德明路６７號９樓２,0.0,住,,,1120511,土地0建物1車位0,九層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840816,82.92,2,1,1,有,有,有,14000,169,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費由承租人負擔。,RPUNMLRKNHIGFAI88CC
嘉義市,房地(土地+建物),嘉義市嘉義市博愛路二段５２８巷５號,70.0,工,,,1120512,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0610120,92.05,4,2,2,有,無,有,10000,109,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費由承租人負擔。,RPWNMLRKNHIGFAI09CC
嘉義市,建物,嘉義市嘉義市世賢路一段１２之９號３樓之１,0.0,住,,,1120512,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820112,141.81,3,1,2,有,有,有,15000,106,,0.0,0,嘉義市政府包租代管計畫。水電費、瓦斯費、網路費及每月管理費1500元皆由承租人負擔。,RPRNMLSKNHIGFAI68CC
嘉義市,房地(土地+建物),嘉義市嘉義市永樂五街８號,79.0,住,,,1120517,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0830824,283.01,6,1,4,有,無,有,17500,62,,0.0,0,,RPSNMLSKNHIGFAI78CC
嘉義市,建物,嘉義市嘉義市西區德陽街３０號８樓１,0.0,商,,,1120424,土地0建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860204,223.26,4,2,2,有,有,有,18385,82,坡道機械,0.0,0,,RPQNMLSKNHIGFAI78EC
嘉義市,建物,嘉義市嘉義市彌陀路４０號二樓之２０,0.0,住,,,1120501,土地0建物1車位0,二層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,4000,285,,0.0,0,,RPPNMLTKNHIGFAI58CC
嘉義市,建物,嘉義市嘉義市彌陀路４０號三樓之２７,0.0,住,,,1120501,土地0建物1車位0,三層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,4000,285,,0.0,0,,RPQNMLTKNHIGFAI68CC
嘉義市,建物,嘉義市嘉義市彌陀路４０號三樓之７,0.0,住,,,1120501,土地0建物1車位0,三層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,3900,278,,0.0,0,,RPRNMLTKNHIGFAI78CC
嘉義市,建物,嘉義市嘉義市彌陀路４２號四樓之１７,0.0,住,,,1120428,土地0建物1車位0,四層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.419999999999998,1,0,1,有,有,有,4000,277,,0.0,0,,RPSNMLTKNHIGFAI88CC
嘉義市,建物,嘉義市嘉義市彌陀路４２號四樓之６,0.0,住,,,1120502,土地0建物1車位0,四層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,4000,285,,0.0,0,,RPTNMLTKNHIGFAI98CC
嘉義市,建物,嘉義市嘉義市彌陀路４２號四樓之１２,0.0,住,,,1120425,土地0建物1車位0,四層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,3700,264,,0.0,0,,RPUNMLTKNHIGFAI09CC
嘉義市,房地(土地+建物),嘉義市嘉義市中山路５３２巷２５號,51.0,住,,,1120430,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0761008,58.26,5,2,3,有,無,無,9000,154,,0.0,0,,RPPNMLMLNHIGFAI97CC
嘉義市,建物,嘉義市嘉義市東洋新?６１９號５樓之１,0.0,住,,,1120520,土地0建物1車位0,五層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0731129,42.019999999999996,1,0,0,無,有,有,8000,190,,0.0,0,建物現況格局1房1衛,RPQNMLMLNHIGFAI08CC
嘉義市,建物,嘉義市嘉義市民生南路１０００號三樓之６,0.0,住,,,1120503,土地0建物1車位0,三層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土構造,1070802,12.77,1,0,1,有,有,有,4000,313,,0.0,0,,RPPNMLNLNHIGFAI08CC
嘉義市,建物,嘉義市嘉義市民生南路１０００號三樓之１７,0.0,住,,,1120503,土地0建物1車位0,三層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土構造,1070802,12.93,1,0,1,有,有,有,4000,309,,0.0,0,,RPQNMLNLNHIGFAI18CC
嘉義市,建物,嘉義市嘉義市民生南路１０００號四樓之６,0.0,住,,,1120506,土地0建物1車位0,四層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土構造,1070802,12.77,1,0,1,有,有,有,3800,298,,0.0,0,,RPRNMLNLNHIGFAI28CC
嘉義市,建物,嘉義市嘉義市民生南路１０００號四樓之１２,0.0,住,,,1120506,土地0建物1車位0,四層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土構造,1070802,12.93,1,0,1,有,有,有,3800,294,,0.0,0,,RPSNMLNLNHIGFAI38CC
嘉義市,建物,嘉義市嘉義市民生南路１０００號四樓之１３,0.0,住,,,1120506,土地0建物1車位0,四層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土構造,1070802,12.93,1,0,1,有,有,有,3800,294,,0.0,0,,RPTNMLNLNHIGFAI48CC
嘉義市,房地(土地+建物),嘉義市嘉義市大統路２１３號,93.0,住,,,1120510,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0830512,301.42,7,3,7,有,無,無,15000,50,,0.0,0,,RPQNMLOLNHIGFAI28CC
嘉義市,建物,嘉義市嘉義市彌陀路４２號三樓之２７,0.0,住,,,1120508,土地0建物1車位0,三層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,3900,278,,0.0,0,,RPRNMLOLNHIGFAI38CC
嘉義市,建物,嘉義市嘉義市彌陀路４０號四樓之２２,0.0,住,,,1120507,土地0建物1車位0,四層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,3900,278,,0.0,0,,RPSNMLOLNHIGFAI48CC
嘉義市,建物,嘉義市嘉義市彌陀路４０號四樓之１０,0.0,住,,,1120508,土地0建物1車位0,四層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,4000,285,,0.0,0,,RPTNMLOLNHIGFAI58CC
嘉義市,建物,嘉義市嘉義市民權路３８-６號６樓３,0.0,住,,,1120518,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840406,140.55,2,2,2,有,有,有,15000,107,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯、網路費及每月管理費1400元由承租人另外負擔。,RPUNMLOLNHIGFAI68CC
嘉義市,建物,嘉義市嘉義市忠義街３巷１５號２樓１,0.0,商,,,1120517,土地0建物1車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840112,25.410000000000004,1,0,1,有,有,有,4500,177,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費及每月管理費300元由承租人另外負擔。,RPVNMLOLNHIGFAI78CC
嘉義市,建物,嘉義市嘉義市彌陀路１６３號５樓１,0.0,住,,,1120519,土地0建物1車位0,五層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850311,59.5,1,0,1,有,有,有,8500,143,,0.0,0,嘉義市政府包租代管計畫；每月水電瓦斯費由承租人另外負擔。,RPWNMLOLNHIGFAI88CC
嘉義市,建物,嘉義市嘉義市蘭州四街７１號四樓３之１,0.0,住,,,1120519,土地0建物1車位0,四層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820111,31.49,1,0,1,有,有,有,7500,238,,0.0,0,,RPXNMLOLNHIGFAI98CC
嘉義市,房地(土地+建物),嘉義市嘉義市西區文化路５號,111.0,商,,,1120524,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住家用,鋼筋混凝土加強磚造,0600505,201.62,0,0,0,無,無,無,85000,422,,0.0,0,,RPUNMLOLNHIGFAI88EC
嘉義市,建物,嘉義市嘉義市保安二路４２號,0.0,住,,,1111120,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0840123,166.82,3,2,2,有,無,無,15000,90,,0.0,0,原申報書序號C1IA11112140001、C1IA11112200026撤銷，重新申報，僅承租第5層,RPPNMLPLNHIGFAI28CC
嘉義市,房地(土地+建物),嘉義市嘉義市大統路２１３號,93.0,住,,,1120510,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0830512,337.83,7,3,7,有,無,無,15000,44,,0.0,0,,RPRNMLPLNHIGFAI48CC
嘉義市,建物,嘉義市嘉義市台林街３６之１號２樓２,0.0,住,,,1120518,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791030,132.55,4,1,2,有,有,有,13000,98,,0.0,0,,RPSNMLPLNHIGFAI58CC
嘉義市,房地(土地+建物),嘉義市嘉義市民生南路９１６巷５１號,80.0,住,,,1120517,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0681123,96.64,3,1,3,有,無,有,10000,103,,0.0,0,嘉義市政府包租代管計畫；每月水電瓦斯費由承租人另外負擔。,RPPNMLQLNHIGFAI38CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路１５９號１４樓２,13.78,住,,,1120505,土地1建物1車位0,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,114.92,3,2,2,有,有,有,13000,113,,0.0,0,,RPQNMLQLNHIGFAI48CC
嘉義市,建物,嘉義市嘉義市彌陀路１６３號６樓１,0.0,住,,,1120526,土地0建物1車位0,六層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850311,59.5,1,0,1,有,有,有,8000,134,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費、網路費及每月管理費450元皆由承租人負擔。,RPQNMLKMNHIGFAI97CC
嘉義市,建物,嘉義市嘉義市彌陀路４０號二樓之３１,0.0,住,,,1120511,土地0建物1車位0,二層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,19.71,1,0,1,有,有,有,4800,244,,0.0,0,,RPSNMLKMNHIGFAI18CC
嘉義市,建物,嘉義市嘉義市彌陀路１４５號４樓７,0.0,住,,,1120526,土地0建物1車位0,四層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850311,47.160000000000004,1,0,1,有,有,有,8400,178,,0.0,0,嘉義市政府包租代管計畫；電費及瓦斯費皆由承租人負擔。,RPTNMLKMNHIGFAI28CC
嘉義市,建物,嘉義市嘉義市民生南路１０００號三樓之２,0.0,住,,,1120512,土地0建物1車位0,三層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土構造,1070802,12.77,1,0,1,有,有,有,3800,298,,0.0,0,,RPUNMLKMNHIGFAI38CC
嘉義市,建物,嘉義市嘉義市永吉一街６８號７樓１,0.0,住,,,1120519,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840211,131.07,3,2,2,有,有,有,10000,76,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費由承租人負擔；每月管理費1000元由承租人負擔，440元由出租人負擔；本案附屬建物瞭望台29.20平方公尺，在屋頂頂層，非與物件出租的第七層同樓層，本次不出租該部分。,RPVNMLKMNHIGFAI48CC
嘉義市,建物,嘉義市嘉義市忠孝路７９０之３號六樓之３,0.0,住,,,1120519,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1050510,141.09,3,2,2,有,有,有,19000,135,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯、網路費及每月管理費2974元由承租人另外負擔。,RPWNMLKMNHIGFAI58CC
嘉義市,房地(土地+建物),嘉義市嘉義市水源地３３之１０３號,109.0,住,,,1120518,土地2建物1車位0,全,2,透天厝,住家用,加強磚造,0770523,128.6,3,2,3,有,無,有,19800,154,,0.0,0,嘉義市政府包租代管計畫；每月水電瓦斯費由承租人另外負擔。,RPXNMLKMNHIGFAI68CC
嘉義市,建物,嘉義市嘉義市忠義街３巷１５號４樓３,0.0,商,,,1120519,土地0建物1車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840112,30.1,1,0,1,有,有,有,4800,159,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費及每月管理費300元皆由承租人負擔。,RPQNMLLMNHIGFAI08CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路１５１號１３樓１,14.59,住,,,1120509,土地1建物1車位0,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,119.94,3,2,2,有,有,有,14000,117,,0.0,0,,RPRNMLLMNHIGFAI18CC
嘉義市,建物,嘉義市嘉義市杭州四街８６號２樓３,0.0,住,,,1120529,土地0建物1車位0,二層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780117,37.300000000000004,1,0,1,有,有,有,6500,174,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費及每月管理費730元由承租人負擔。,RPPNMLLJOHIGFAI77CC
嘉義市,建物,嘉義市嘉義市東洋新?６０７號二樓４,0.0,住,,,1120530,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731129,81.84,3,1,1,有,有,有,13000,159,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費由承租人負擔。,RPQNMLLJOHIGFAI87CC
嘉義市,建物,嘉義市嘉義市彌陀路４０號三樓之９,0.0,住,,,1120516,土地0建物1車位0,三層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,4000,285,,0.0,0,,RPRNMLLJOHIGFAI97CC
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市興業西路１３０號１３樓之２,31.29,住,,,1120531,土地2建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931101,188.64,3,2,2,有,有,有,16500,87,坡道平面,0.0,0,起租日為112年6月7日起租金內含每月管理費1200元和車位清潔費300元,RPSNMLLJOHIGFAI08CC
嘉義市,建物,嘉義市嘉義市民生南路１０００號四樓之１５,0.0,住,,,1120521,土地0建物1車位0,四層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土構造,1070802,13.16,1,0,1,有,有,有,4000,304,,0.0,0,,RPTNMLLJOHIGFAI18CC
嘉義市,建物,嘉義市嘉義市民生南路１０００號四樓之２２,0.0,住,,,1120510,土地0建物1車位0,四層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土構造,1070802,12.77,1,0,1,有,有,有,4000,313,,0.0,0,,RPUNMLLJOHIGFAI28CC
嘉義市,建物,嘉義市嘉義市西區仁愛路２００號１樓,0.0,住,,,1120507,土地0建物1車位0,全,4,透天厝,店舖、住宅、樓梯間,鋼筋混凝土造,0950209,71.69,0,0,0,無,無,無,41000,572,,0.0,0,起租日為112年8月8日第6年起租金調漲5%,RPVNMLLJOHIGFAI38CC
嘉義市,建物,嘉義市嘉義市仁愛路２００號２樓,0.0,住,,,1120507,土地0建物1車位0,全,4,透天厝,店舖、住宅、樓梯間,鋼筋混凝土造,0950209,73.23,0,0,0,無,無,無,19000,259,,0.0,0,起租日為112年8月8日起租金第6年起調漲5%,RPWNMLLJOHIGFAI48CC
嘉義市,建物,嘉義市嘉義市大雅路１段２０７號８樓１,0.0,住,,,1120529,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850510,64.64,2,1,1,有,有,有,6000,93,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費、網路費及每月管理費684元皆由承租人負擔。,RPPNMLMJOHIGFAI87CC
嘉義市,建物,嘉義市嘉義市忠孝路７９０－５５號９樓１５,0.0,住,,,1120529,土地0建物1車位0,九層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841004,31.26,1,0,1,有,有,有,7300,234,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費、網路費及每月管理費200元皆由承租人負擔。,RPQNMLMJOHIGFAI97CC
嘉義市,建物,嘉義市嘉義市北社尾路５６號,0.0,,,,1120602,土地0建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0770909,118.95,4,2,3,有,無,有,20000,168,,0.0,0,,RPRNMLMJOHIGFAI08CC
嘉義市,建物,嘉義市嘉義市北港路２４８-１５號９樓２,0.0,住,,,1120531,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830606,121.34,3,2,2,有,有,無,15000,124,,0.0,0,,RPPNMLNJOHIGFAI97CC
嘉義市,建物,嘉義市嘉義市彌陀路４２號二樓之２０,0.0,住,,,1120519,土地0建物1車位0,二層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,4000,285,,0.0,0,,RPPNMLQJOHIGFAI28CC
嘉義市,建物,嘉義市嘉義市彌陀路４２號三樓之２６,0.0,住,,,1120519,土地0建物1車位0,三層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,4000,285,,0.0,0,,RPQNMLQJOHIGFAI38CC
嘉義市,建物,嘉義市嘉義市彌陀路４０號三樓之１５,0.0,住,,,1120519,土地0建物1車位0,三層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,4000,285,,0.0,0,,RPRNMLQJOHIGFAI48CC
嘉義市,建物,嘉義市嘉義市彌陀路４０號四樓之１１,0.0,住,,,1120518,土地0建物1車位0,四層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,4000,285,,0.0,0,,RPSNMLQJOHIGFAI58CC
嘉義市,建物,嘉義市嘉義市民生南路１０００號二樓之２６,0.0,住,,,1120524,土地0建物1車位0,二層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土構造,1070802,12.93,1,0,1,有,有,有,4000,309,,0.0,0,,RPTNMLQJOHIGFAI68CC
嘉義市,土地,興村段379-5地號,924.0,農,,,1120604,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,16500,18,,0.0,0,含未保存登記房子一棟,RPPNMLRJOHIGFAI38CC
嘉義市,房地(土地+建物),嘉義市嘉義市興業西路１０３號,100.0,住,,,1120531,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0740509,323.07,4,2,3,有,無,有,13500,42,,0.0,0,嘉義市政府包租代管計畫；每月水電瓦斯費由承租人另外負擔。,RPQNMLRJOHIGFAI48CC
嘉義市,建物,嘉義市嘉義市力行街１７號四樓３,0.0,商,,,1120531,土地0建物1車位0,四層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831128,47.14,1,0,1,有,有,有,7200,153,,0.0,0,嘉義市政府包租代管計畫；每月水電瓦斯費由承租人另外負擔。,RPRNMLRJOHIGFAI58CC
嘉義市,建物,嘉義市嘉義市彌陀路４２號三樓之９,0.0,住,,,1120523,土地0建物1車位0,三層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,3900,278,,0.0,0,,RPPNMLSJOHIGFAI48CC
嘉義市,建物,嘉義市嘉義市彌陀路１５９號４樓４,0.0,住,,,1120601,土地0建物1車位0,四層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850311,47.230000000000004,1,0,1,有,有,有,8000,169,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費及每月管理費358元由承租人另外負擔。,RPRNMLSJOHIGFAI68CC
嘉義市,房地(土地+建物),嘉義市嘉義市劉厝里自強街４９巷１７號,112.0,住,,,1120602,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0750109,137.21,4,2,2,有,無,有,16000,117,,0.0,0,嘉義市政府包租代管計畫；每月水電瓦斯費由承租人另外負擔。,RPPNMLTJOHIGFAI58CC
嘉義市,建物,嘉義市嘉義市新榮路１號十樓之２,0.0,住,,,1120530,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931103,183.64,3,2,2,有,有,有,17000,93,,0.0,0,嘉義市政府包租代管計畫；水電瓦斯費及每月管理費1200元由承租人另外負擔。,RPRNMLTJOHIGFAI78CC
