鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
竹南鎮,土地,大同段1138地號,1842.1,住,,,1120504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,350000,190,,0.0,0,有地上建物竹南鎮科專七路390392號有地上未登記保存建物建物室內面積 1F260坪 2F260坪1-5年租金為新台幣35萬元含稅6-10年租金為新台幣367500元含稅11-15年租金為新台幣386000元含稅,RPRNMLQKNHIGFDK98CC
造橋鄉,建物,苗栗縣造橋鄉談文村５鄰育英二街７號二樓之二,0.0,,山坡地保育區,丙種建築用地,1120421,土地0建物1車位0,二層,3,套房(1房1廳1衛),住家用,鋼筋混凝土造,0920331,29.02,1,0,1,有,有,有,4300,148,,0.0,0,,RPSNMLQKNHIGFDK09CC
竹南鎮,建物,苗栗縣竹南鎮大埔里１鄰大埔一街７５號二樓之二,0.0,住,,,1120506,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051012,132.12,3,2,2,有,有,有,19800,150,,0.0,0,水電、瓦斯費、網路費及每月管理費2600元皆由承租人負擔。,RPTNMLQKNHIGFDK56CC
苗栗市,建物,苗栗縣苗栗市育英街６３號２樓,0.0,,鄉村區,乙種建築用地,1120425,土地0建物1車位0,二層,4,套房(1房1廳1衛),住商用,鋼筋混凝土造,1091118,33.06,1,0,1,有,無,有,13000,393,,0.0,0,,RPPNMLMLNHIGFBK28CC
苗栗市,建物,苗栗縣苗栗市育英街５１號４樓,0.0,,鄉村區,乙種建築用地,1120521,土地0建物0車位0,四層,4,套房(1房1廳1衛),住商用,鋼筋混凝土造,1091118,33.0,1,0,1,有,無,有,10800,327,,0.0,0,,RPQNMLMLNHIGFBK38CC
頭份市,建物,苗栗縣頭份市頭份里２２鄰武昌街２９號六樓,0.0,住,,,1120515,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840104,87.51,2,2,1,有,有,有,15000,171,,0.0,0,水電、瓦斯費、網路費及每月管理費1200元皆由承租人負擔。,RPQNMLOLNHIGFFK98CC
竹南鎮,建物,苗栗縣竹南鎮山佳里８鄰佳北三街３號,0.0,住,,,1120505,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0830120,216.86,6,2,3,有,無,有,10000,46,,0.0,0,水電、瓦斯費及網路費皆由承租人負擔。,RPPNMLOLNHIGFDK68CC
竹南鎮,建物,苗栗縣竹南鎮新南里１１鄰民華街９巷１號,0.0,住,,,1120515,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980909,107.27000000000001,3,2,2,有,有,有,18500,172,,0.0,0,水電、瓦斯費、網路費及每月管理費2110元由承租人負擔。,RPQNMLOLNHIGFDK78CC
竹南鎮,建物,苗栗縣竹南鎮山佳里３鄰龍山路三段１１２巷１之３號三樓,0.0,住,,,1120516,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110418,127.28,3,2,2,有,有,有,17500,137,,0.0,0,水電、瓦斯費、網路費及每月管理費500元由承租人負擔。,RPRNMLOLNHIGFDK88CC
頭份市,建物,苗栗縣頭份市幼英街１８號,78.67,商,,,1120520,土地0建物1車位0,一層,4,店面(店鋪),住商用,ＲＣ造,0950105,47.38,0,0,0,無,無,無,16000,338,,0.0,0,,RPPNMLQLNHIGFFK09CC
竹南鎮,建物,苗栗縣竹南鎮大埔一街１３號５樓０２房,0.0,住,,,1120527,土地0建物0車位0,五層,5,套房(1房1廳1衛),住宅、店舖、停車空間,鋼筋混凝土造,1040129,15.0,1,0,1,有,有,有,5800,387,,0.0,0,承租人負擔：電費,RPPNMLRLNHIGFDK98CC
頭份市,建物,苗栗縣頭份市後庄里１７鄰信義路６９０巷６弄５１號,0.0,住,,,1120519,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1100413,179.21,4,3,3,有,無,有,19800,110,,0.0,0,水電費、瓦斯費及網路費皆由承租人負擔。,RPPNMLTLNHIGFFK76CC
苗栗市,建物,苗栗縣苗栗市育英街５１號,0.0,,鄉村區,乙種建築用地,1120430,土地0建物0車位0,三層,4,套房(1房1廳1衛),住商用,鋼筋混凝土造,1091118,26.4,1,0,1,有,無,有,10800,409,,0.0,0,,RPQNMLTLNHIGFBK09CC
竹南鎮,建物,苗栗縣竹南鎮大埔街１４１號２樓,0.0,住,,,1120531,土地0建物0車位0,二層,4,套房(1房1廳1衛),住商用、停車空間,鋼筋混凝土造,1061229,49.29,1,0,1,有,無,有,11000,223,,0.0,0,承租人負擔：電費、第四台費用,RPPNMLLMNHIGFDK48CC
竹南鎮,建物,苗栗縣竹南鎮正南里２５鄰環市路一段１４４之１號,0.0,住,,,1120505,土地0建物1車位0,見其他登記事項,16,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0841125,194.2,3,2,3,有,有,有,19800,102,,0.0,0,水電費、瓦斯費、網路費及每月管理費800元皆由承租人負擔。,RPQNMLLJOHIGFDK38CC
苗栗市,建物,苗栗縣苗栗市勝利里２９鄰新東街大昌２３號,0.0,農,,,1120524,土地0建物1車位0,全,1,透天厝,住家用,蓋瓦磚造,0631206,39.52,2,1,1,有,無,有,6000,152,,0.0,0,水電費、瓦斯費、網路費皆由承租人負擔。,RPPNMLLJOHIGFBK08CC
頭份市,建物,苗栗縣頭份市山下里７鄰文化街２１０號,0.0,住,,,1120528,土地0建物1車位0,全,3,透天厝,住家用,ＲＣ造,0960623,136.9,4,0,3,有,無,有,20000,146,,0.0,0,本件僅出租二層、三層。水電、瓦斯費由承租人負擔。,RPQNMLLJOHIGFFK58CC
竹南鎮,建物,苗栗縣竹南鎮大埔一街５０號１５樓,0.0,商,,,1111110,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090915,145.37,2,1,2,有,有,有,20000,138,,0.0,0,承租人負擔：水費、電費、瓦斯費、網路費,RPPNMLNJOHIGFDK48CC
苗栗市,建物,苗栗縣苗栗市水源里２５鄰陽明１２９號二樓之十一,0.0,,鄉村區,乙種建築用地,1120527,土地0建物1車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851030,27.189999999999998,1,0,1,有,有,有,5500,202,,0.0,0,水電、瓦斯費及網路費皆由承租人負擔。,RPPNMLQJOHIGFBK58CC
頭份市,土地,顯會段308地號,305.21,住,,,1120608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,60000,197,,0.0,0,,RPPNMLSJOHIGFFK56CC
竹南鎮,建物,苗栗縣竹南鎮科專五路２２８號F２B、F３B、F７A,0.0,住,,,1120509,土地0建物0車位0,四層,4,其他,住商用、停車空間,鋼筋混凝土造,1060930,52.83,3,0,3,有,有,有,22500,426,,0.0,0,由承租人另外負擔電費。建物型態:套房,RPPNMLSJOHIGFDK98CC
竹南鎮,建物,苗栗縣竹南鎮科專五路２２８號F４B,0.0,,,,1120509,土地0建物0車位0,三層,4,其他,住商用、停車空間,鋼筋混凝土造,1060930,17.61,1,0,1,有,無,有,7000,398,,0.0,0,由承租人另外負擔電費建物型態:套房,RPQNMLSJOHIGFDK09CC
竹南鎮,建物,苗栗縣竹南鎮科專五路２４２號A３A,0.0,住,,,1120509,土地0建物0車位0,三層,4,其他,住商用、停車空間,鋼筋混凝土造,1060930,17.99,1,0,1,有,無,有,7000,389,,0.0,0,由承租人另外負擔電費建物型態:套房,RPRNMLSJOHIGFDK56CC
竹南鎮,建物,苗栗縣竹南鎮科專五路２３８巷６號M１C、４A,0.0,住,,,1120509,土地0建物0車位0,三層,4,其他,住家用、停車空間,鋼筋混凝土造,1060930,37.59,2,0,2,有,無,有,15000,399,,0.0,0,由承租人另外負擔電費建物型態:套房,RPSNMLSJOHIGFDK66CC
竹南鎮,建物,苗栗縣竹南鎮科專五路２３８巷６號M６A,0.0,住,,,1120509,土地0建物0車位0,四層,4,其他,住家用、停車空間,鋼筋混凝土造,1060930,18.79,1,0,1,有,無,有,8500,452,,0.0,0,由承租人另外負擔電費建物型態:套房,RPTNMLSJOHIGFDK76CC
後龍鎮,建物,苗栗縣後龍鎮校椅里８鄰?榔七街９０號五樓之一,0.0,住,,,1120529,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1071120,108.56,1,0,2,有,有,有,13000,120,,0.0,0,水電瓦斯、網路費及每月管理費5000元由承租人另外負擔。,RPPNMLPKOHIGFDK78CC
後龍鎮,房地(土地+建物),苗栗縣後龍鎮高鐵六路１２８號１樓,89.25,住,,,1120528,土地1建物1車位0,一層,1,店面(店鋪),商業用、停車空間,鋼骨造,1030519,89.25,0,0,0,無,無,無,16000,179,,0.0,0,,RPQNMLPKOHIGFDK88CC
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市源林街２６號２樓之１,46.58,住,,,1120301,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071220,156.93,3,2,2,有,有,有,18000,115,一樓平面,0.0,0,,RPPNMLPKOHIGFBK58CC
銅鑼鄉,建物,苗栗縣銅鑼鄉中平村２６鄰中興一街６之６號四樓,0.0,,工業區,丁種建築用地,1120611,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850507,96.75,3,2,1,有,無,有,7500,78,,0.0,0,每月水電瓦斯、網路費由承租人另外負擔。,RPPNMLPKOHIGFEK88CC
苗栗市,房地(土地+建物),苗栗縣苗栗市正展路３０號,132.4,住,,,1120605,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0671218,161.16,4,1,2,有,無,有,15000,93,,0.0,0,文山里４鄰４１之２１號,RPPNMLQKOHIGFBK68CC
苗栗市,建物,苗栗縣苗栗市北安街３７號４樓之２,0.0,住,,,1120605,土地0建物0車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1100104,50.37,1,1,1,有,無,有,10000,199,,0.0,0,,RPRNMLQKOHIGFBK88CC
後龍鎮,房地(土地+建物),苗栗縣後龍鎮高鐵六路１２８號１樓,89.25,住,,,1120610,土地1建物1車位0,一層,1,店面(店鋪),商業用、停車空間,鋼骨造,1030519,89.25,0,0,0,無,無,無,14000,157,,0.0,0,,RPPNMLTKOHIGFDK56CC
後龍鎮,土地,龍社段1364地號,109.62,,山坡地保育區,丁種建築用地,1120526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,6000,55,,0.0,0,,RPQNMLTKOHIGFDK66CC
後龍鎮,建物,苗栗縣後龍鎮頂椅七街１８２號４樓１房,0.0,,,,1120530,土地0建物1車位0,全,4,透天厝,住家用、停車空間,鋼筋混凝土造,1101126,26.51,1,0,1,有,無,有,8000,302,,0.0,0,,RPRNMLTKOHIGFDK76CC
後龍鎮,房地(土地+建物),苗栗縣後龍鎮龍坑里１７鄰十班坑１７６之２號,306.17,,山坡地保育區,丁種建築用地,1120522,土地1建物1車位0,見其他登記事項,2,工廠,工業用,鋼骨造,0880519,245.25,0,0,0,無,無,無,30000,,,0.0,0,,RPSNMLTKOHIGFDK86CC
竹南鎮,建物,苗栗縣竹南鎮大埔三街２４３號９樓之２（B０３室）,0.0,住,,,1120620,土地0建物0車位0,九層,10,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1041116,85.45,1,0,1,有,有,有,8000,94,,0.0,0,承租人負擔：電費,RPPNMLKLOHIGFDK38CC
竹南鎮,建物,苗栗縣竹南鎮大埔里２鄰科專七路３２６號九樓之二,0.0,住,,,1120614,土地0建物1車位0,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050115,145.92,3,2,2,有,有,有,19800,136,,0.0,0,水電費、瓦斯費、網路費及每月管理費1600元皆由承租人另外負擔。,RPPNMLLLOHIGFDK48CC
竹南鎮,建物,苗栗縣竹南鎮大埔十街２１０號５樓 （大套房）,0.0,住,,,1120628,土地0建物0車位0,五層,5,套房(1房1廳1衛),住商用、停車空間,鋼筋混凝土造,1041211,33.0,1,1,1,有,無,有,11000,333,,0.0,0,承租人負擔：電費,RPPNMLSLOHIGFDK56CC
頭份市,建物,苗栗縣頭份市仁愛里２鄰中山路１６５巷１號四樓,0.0,商,,,1120614,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701220,130.3,3,2,2,有,無,有,16000,123,,0.0,0,水電瓦斯費及網路費由承租人負擔。,RPPNMLKMOHIGFFK68CC
竹南鎮,建物,苗栗縣竹南鎮大埔三街２４３-１號５樓A５０２室,0.0,住,,,1120701,土地0建物0車位0,四層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1041116,74.47,1,0,1,有,有,有,7000,94,,0.0,0,承租人負擔：電費,RPPNMLLJPHIGFDK38CC
竹南鎮,建物,苗栗縣竹南鎮科專二路２１３巷２６號,0.0,住,,,1120628,土地0建物0車位0,全,5,透天厝,住家用、停車空間,鋼筋混凝土造,1050301,13.22,1,0,1,有,無,有,4500,340,,0.0,0,房間4樓B室，水費、網路費由出租人負擔。電費由承租人負擔。沒有瓦斯、管理費。,RPPNMLNJPHIGFDK58CC
苗栗市,建物,苗栗縣苗栗市文聖里２１鄰祥雲８５號三樓,0.0,,山坡地保育區,丙種建築用地,1120610,土地0建物1車位0,見其他登記事項,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840215,147.23,5,2,3,有,無,有,12000,82,,0.0,0,水電、瓦斯費及網路費由承租人負擔。,RPPNMLNJPHIGFBK38CC
後龍鎮,土地,苦苓腳段416-2地號,100.0,,鄉村區,乙種建築用地,1120628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,3000,30,,0.0,0,,RPQNMLOJPHIGFDK78CC
竹南鎮,建物,苗栗縣竹南鎮竹南里１２鄰民權街５１巷３號五樓,0.0,商,,,1120621,土地0建物1車位0,五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841108,177.98999999999998,3,2,2,有,有,有,16000,90,,0.0,0,水電瓦斯費、網路費及每月管理費1000元由承租人負擔。,RPPNMLRJPHIGFDK98CC
苗栗市,建物,苗栗縣苗栗市文山里至公路５９６巷１５號,0.0,,山坡地保育區,丙種建築用地,1120617,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,,153.04,3,2,2,有,無,有,12000,78,,0.0,0,每月水電瓦斯、網路費由承租人另外負擔。,RPPNMLRJPHIGFBK78CC
竹南鎮,建物,苗栗縣竹南鎮竹南里１２鄰民權街５１巷４號五樓,0.0,商,,,1120621,土地0建物1車位0,五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841108,141.37,3,2,2,有,有,有,14400,102,,0.0,0,水電瓦斯費、網路費及每月管理費900元皆由承租人負擔。,RPPNMLKKPHIGFDK38CC
竹南鎮,建物,苗栗縣竹南鎮竹南里１２鄰民權街５１巷１號十樓,0.0,商,,,1120629,土地0建物1車位0,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841108,127.56,3,2,2,有,有,有,14100,111,,0.0,0,水電瓦斯費、網路費及每月管理費900元由承租人負擔。,RPQNMLKKPHIGFDK48CC
造橋鄉,建物,苗栗縣造橋鄉談文村５鄰育英八街１００號一樓之九,0.0,,山坡地保育區,丙種建築用地,1120629,土地0建物1車位0,一層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0910417,26.720000000000002,1,0,1,有,有,有,4000,150,,0.0,0,水電、瓦斯費及網路費皆由承租人負擔。,RPPNMLLKPHIGFDK48CC
造橋鄉,建物,苗栗縣造橋鄉談文村５鄰育英三街５號一樓之九,0.0,,山坡地保育區,丙種建築用地,1120627,土地0建物1車位0,一層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0920716,20.2,1,0,1,有,有,有,3200,158,,0.0,0,每月水電瓦斯、網路費由承租人另外負擔。,RPQNMLLKPHIGFDK58CC
頭份市,建物,苗栗縣頭份市民族里１５鄰中華路９５３巷１７號十三樓,0.0,住,,,1120629,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840331,71.22,2,2,1,有,有,有,14500,204,,0.0,0,水電瓦斯、網路費及每月管理費600元由承租人另外負擔。,RPPNMLLKPHIGFFK68CC
頭份市,建物,苗栗縣頭份市公北三路３１.３３號,0.0,商,,,1120527,土地0建物2車位0,一層,14,店面(店鋪),店舖,鋼筋混凝土造,1091016,341.6,0,0,0,無,有,無,88000,258,,0.0,0,,RPQNMLMKPHIGFFK88CC
造橋鄉,建物,苗栗縣造橋鄉談文村５鄰學府路１０９號三樓之一,0.0,,山坡地保育區,丙種建築用地,1120630,土地0建物1車位0,三層,3,套房(1房1廳1衛),住家用,鋼筋混凝土造,0900629,28.759999999999998,1,0,1,有,有,有,3500,122,,0.0,0,每月水電瓦斯、網路費由承租人另外負擔。,RPPNMLNKPHIGFDK68CC
竹南鎮,建物,苗栗縣竹南鎮科專二路２１３巷２６號,0.0,住,,,1120703,土地0建物0車位0,全,5,透天厝,住家用、停車空間,鋼筋混凝土造,1050301,13.22,1,0,1,有,無,有,5000,378,,0.0,0,房間3樓A室。網路費由出租人負擔。水、電由承租人負擔。沒有瓦斯費、管理費。,RPPNMLOKPHIGFDK78CC
竹南鎮,建物,苗栗縣竹南鎮科專二路２１３巷２６號,0.0,住,,,1120703,土地0建物0車位0,全,5,透天厝,住家用、停車空間,鋼筋混凝土造,1050301,13.22,1,0,1,有,無,有,5000,378,,0.0,0,房間6樓A室增建。網路費由出租人負擔。水、電由承租人負擔。沒有瓦斯、管理費。,RPQNMLOKPHIGFDK88CC
竹南鎮,建物,苗栗縣竹南鎮新南街１６號,0.0,住,,,1120702,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0861027,29.26,0,0,0,無,無,無,18000,615,,0.0,0,水電瓦斯網路費用均由承租人自行負擔,RPPNMLTKPHIGFDK66CC
竹南鎮,建物,苗栗縣竹南鎮建國路８４巷８號,0.0,住,,,1120719,土地0建物0車位0,全,3,透天厝,住工用,鐵筋混凝土磚造,0630913,98.58,2,0,1,有,無,有,9500,96,,0.0,0,只承租第三層樓,RPPNMLKLPHIGFDK48CC
苗栗市,建物,苗栗縣苗栗市福麗里至公路１１鄰３９１-８號２樓,0.0,住,,,1120703,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820725,113.92,3,1,1,有,無,無,10000,88,,0.0,0,,RPPNMLLLPHIGFBK38CC
竹南鎮,建物,苗栗縣竹南鎮大埔七街４８號３樓B室,0.0,住,,,1120723,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住商用、停車空間,鋼筋混凝土造,1041229,20.0,1,0,1,有,無,有,7500,375,,0.0,0,承租人承擔：電費,RPPNMLNLPHIGFDK78CC
竹南鎮,建物,苗栗縣竹南鎮正南里１９鄰和平街４５號４樓,10.1,商,,,1120723,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740718,108.16,3,1,2,有,無,無,18000,166,,0.0,0,水電費另計由承租人負擔,RPPNMLPLPHIGFDK98CC
竹南鎮,房地(土地+建物),苗栗縣竹南鎮光復路１４５號,39.39,商,,,1120724,土地1建物1車位0,見其他登記事項,5,店面(店鋪),住商用,鋼筋混凝土加強磚造,0601005,176.51,0,0,0,無,無,無,15000,85,,0.0,0,,RPQNMLPLPHIGFDK09CC
竹南鎮,建物,苗栗縣竹南鎮大埔一街１９７號５樓之１,0.0,住,,,1120801,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1050421,107.02000000000001,1,0,1,有,有,有,20000,187,,0.0,0,承租人負擔：電費、水費、瓦斯費、網路費、公共水費、公共電費,RPPNMLMJQHIGFDK58CC
竹南鎮,建物,苗栗縣竹南鎮大埔街１４３號３樓前段,0.0,住,,,1120802,土地0建物0車位0,三層,4,套房(1房1廳1衛),住商用、停車空間,鋼筋混凝土造,1061229,19.0,1,0,1,有,無,有,14600,768,,0.0,0,承租人負擔：電費、第四台費用,RPQNMLMJQHIGFDK68CC
竹南鎮,建物,苗栗縣竹南鎮大埔三街２４３-１號５樓,0.0,住,,,1120804,土地0建物0車位0,五層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1041116,70.67,1,0,1,有,有,有,7000,99,,0.0,0,承租人負擔：電費,RPRNMLOJQHIGFDK98CC
竹南鎮,建物,苗栗縣竹南鎮大埔六街１２３號,0.0,住,,,1120707,土地0建物0車位0,全,4,透天厝,住家用、停車空間,鋼筋混凝土造,1120307,30.0,1,0,1,有,無,有,16000,533,,0.0,0,電費每度5元,RPTNMLOJQHIGFDK56CC
竹南鎮,建物,苗栗縣竹南鎮大埔里２鄰科專五路１４２號,0.0,住,,,1120731,土地0建物1車位0,全,5,透天厝,住商用、停車空間,鋼筋混凝土造,1040504,47.76,0,0,0,無,無,有,16000,335,,0.0,0,這間是店面,RPUNMLRJQHIGFDK96CC
竹南鎮,建物,苗栗縣竹南鎮光復路５３０號２樓之５１,0.0,住,,,1120712,土地0建物0車位0,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041105,19.83,1,0,1,有,有,有,7000,353,,0.0,0,租金內含管理費、水費、網路、第四台電費4.5元/度另外由承租人自行負擔,RPWNMLRJQHIGFDK17CC
竹南鎮,建物,苗栗縣竹南鎮光復路５２０號２樓之５２,0.0,住,,,1120715,土地0建物0車位0,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041105,18.18,1,0,1,有,有,有,6000,330,,0.0,0,含管理費、水費、網路、第四台電費4.5元/度另外由承租人自行負擔,RPXNMLRJQHIGFDK27CC
竹南鎮,建物,苗栗縣竹南鎮大埔七街１１６號４樓A室,0.0,住,,,1120725,土地0建物0車位0,全,5,透天厝,住商用、停車空間,鋼筋混凝土造,1041211,21.48,1,0,1,有,無,有,6500,303,,0.0,0,含水費、網路、第四台電費5元/度由承租人自行負擔,RPOOMLRJQHIGFDK09CC
苗栗市,土地,縣府段362地號,544.01,商,,,1120724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,72000,132,,0.0,0,含未登記建物部分,RPPNMLRJQHIGFBK88CC
竹南鎮,建物,苗栗縣竹南鎮正義街７６號,0.0,商,,,1120804,土地0建物1車位0,見其他登記事項,15,店面(店鋪),住商用,鋼筋混凝土造,1051208,235.99,0,0,0,無,有,有,33000,140,坡道平面,0.0,0,,RPPNMLSJQHIGFDK56CC
