鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
三峽區,房地(土地+建物)+車位,新北市三峽區學勤路１９８之３號５樓,17.29,商,,,1120415,土地1建物1車位1,五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960727,188.44,3,2,2,有,有,有,27000,143,坡道平面,42.33,0,,RPOOMLLKNHIGFIF28CC
淡水區,房地(土地+建物),新北市淡水區公明路５５之２號四樓,12.13,商,,,1120421,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871007,96.44,3,2,1,有,無,無,17000,176,,0.0,0,,RPPNMLLKNHIGFEF87CC
淡水區,房地(土地+建物),新北市淡水區英專路１９６之４號五樓,4.39,住,,,1120510,土地1建物0車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690620,16.54,1,0,1,有,無,有,7000,423,,0.0,0,此為分租套房其中1間，共隔5間。每間平均約16.54平方公尺。租金包含網路、第四台費用。,RPQNMLLKNHIGFEF97CC
淡水區,建物,新北市淡水區水源街二段７４巷８之３號四樓之３,0.0,住,,,1120415,土地0建物1車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830628,29.93,1,1,1,有,無,有,7500,251,,0.0,0,,RPRNMLLKNHIGFEF08CC
淡水區,房地(土地+建物),新北市淡水區中正東路二段８７之３號３２樓,4.53,其他,,,1120510,土地1建物1車位0,三十二層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0880704,68.75,3,2,1,有,有,有,21000,305,,0.0,0,含管理費,RPSNMLLKNHIGFEF18CC
淡水區,建物,新北市淡水區新市五路三段３２８號十三樓,0.0,商,,,1120509,土地0建物1車位0,十三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,97.1,2,1,1,有,有,有,16000,165,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為17778元，選擇代租方案須打9折，實際租賃契約金額為16000元。水電費及每月管理費2000元皆由承租人負擔。,RPTNMLLKNHIGFEF28CC
淡水區,建物,新北市淡水區南勢埔４７巷５號四樓,0.0,,山坡地保育區,丙種建築用地,1120504,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820304,121.78,3,2,1,有,無,有,10000,82,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為11112元，選擇代租方案須打9折，實際租賃契約金額為10000元。水電費由承租人負擔。,RPUNMLLKNHIGFEF38CC
淡水區,建物,新北市淡水區淡金路２１號十二樓之５,0.0,商,,,1120506,土地0建物1車位0,十二層,29,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970909,53.33,1,0,1,有,有,有,14000,263,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為15556元，選擇代租方案須打九折，實際租賃契約金額為14000元。水電費、瓦斯費、網路費皆由承租人負擔。,RPVNMLLKNHIGFEF48CC
淡水區,房地(土地+建物),新北市淡水區新市五路三段４１０號２８樓,17.16,商,,,1120510,土地1建物1車位0,二十八層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080822,202.73,4,2,2,有,有,有,32258,159,,0.0,0,,RPXNMLLKNHIGFEF68CC
淡水區,房地(土地+建物),新北市淡水區淡金路３８巷３３號２樓之１５,4.67,住,,,1120508,土地1建物1車位0,二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,44.45,1,1,1,有,無,有,12000,270,,0.0,0,,RPOOMLLKNHIGFEF87CC
新店區,建物,新北市新店區光華街２０巷１１號２樓之１,0.0,住,,,1120505,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851001,68.6,2,1,1,有,有,有,17000,248,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18900，因新北市計劃租金上限為35000，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額17000。管理費每個月800元,RPPNMLLKNHIGFCF67CC
新店區,房地(土地+建物),新北市新店區民族路６之１號五樓,11.26,住,,,1120506,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890616,46.92,1,1,1,有,無,有,21000,448,,0.0,0,,RPQNMLLKNHIGFCF77CC
板橋區,建物,新北市板橋區林園街１０號二樓,0.0,住,,,1120414,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,52.4,2,1,1,有,無,有,12500,239,,0.0,0,承租人另負擔水、電、瓦斯費,RPQNMLLKNHIGFAF57CC
土城區,建物,新北市土城區中央路四段２７３之２號４樓,0.0,住,,,1120509,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690825,65.38,3,1,1,有,無,有,16000,245,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17800，因新北市計劃租金上限為35000，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額16000。,RPRNMLLKNHIGFAF67CC
板橋區,建物,新北市板橋區吳鳳路８１巷７號２樓,0.0,住,,,1120426,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,57.06,3,2,1,有,無,有,21000,368,,0.0,0,續約。此物件加入新北市社會住宅包租代管計畫，評定市價租金為26250元，包租包管方案打八折為21000元，以21000元為簽訂租賃契約租金。,RPSNMLLKNHIGFAF77CC
板橋區,建物,新北市板橋區中山路一段５０巷３６號３樓之８,0.0,商,,,1120506,土地0建物1車位0,三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860314,57.589999999999996,2,1,1,有,有,有,14200,247,,0.0,0,,RPUNMLLKNHIGFAF97CC
板橋區,建物,新北市板橋區文化路一段１０１巷１１號１０樓,0.0,住,,,1120425,土地0建物1車位0,十層,17,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0800206,138.44,4,2,2,有,有,有,25000,181,,0.0,0,社會住宅包租代管,RPXNMLLKNHIGFAF28CC
中和區,建物,新北市中和區中正路８７２號７樓之２,0.0,其他,,,1120511,土地0建物1車位0,七層,17,辦公商業大樓,一般事務所（事務所）,鋼筋混凝土造,0910617,383.48,1,0,2,有,有,有,98600,257,,0.0,0,,RPQNMLLKNHIGFHF28CC
新莊區,建物,新北市新莊區西盛街３８８巷６弄２號五樓,0.0,住,,,1120415,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831017,105.17,2,2,1,有,無,有,20000,190,,0.0,0,,RPQNMLLKNHIGFBF67CC
新莊區,建物,新北市新莊區萬壽路一段２１巷９號５樓,0.0,住,,,1120503,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690403,92.11,3,2,1,有,無,有,15000,163,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18800，因新北市計劃租金上限為35000，選擇代租方案須打八折且簽約租金無條件捨去至百分位，實際租賃契約金額15000。,RPRNMLLKNHIGFBF77CC
新莊區,建物,新北市新莊區自強街１９號４樓,0.0,住,,,1120418,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0651013,74.4,3,2,1,有,無,有,15000,202,,0.0,0,加入國家住宅及都市更新中心新北市109社會住宅包租代管第2期計畫,RPSNMLLKNHIGFBF87CC
五股區,建物,新北市五股區五福路７０號六樓,0.0,住,,,1120419,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811231,112.53,4,2,2,有,有,有,20000,178,,0.0,0,本案屬國家住宅及都市更新中心辦理社會住宅包租代管第3.1期計劃,RPTNMLLKNHIGFBF97CC
新莊區,建物,新北市新莊區福壽街６６巷２號四樓,0.0,住,,,1120506,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0651220,103.8,3,2,2,有,無,有,20000,193,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22223元，選擇代租方案須打九折，實際租賃契約金額為20000元。水電費、瓦斯費、網路費皆由承租人負擔。,RPUNMLLKNHIGFBF08CC
五股區,建物,新北市五股區新五路三段２３２號十五樓,0.0,商,,,1120422,土地0建物1車位1,十五層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060104,162.51,3,2,2,有,有,有,27300,184,坡道平面,33.06,3500,本案僅建物部份屬國家住宅及都市更新中心辦理社會住宅包租代管第3.1期計劃,RPVNMLLKNHIGFBF18CC
五股區,建物,新北市五股區芳洲八路１７２號八樓,0.0,住,,,1120510,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040114,141.64999999999998,2,2,2,有,有,有,21800,153,坡道平面,18.74,3000,本案僅建物部份屬國家住宅及都市更新中心辦理社會住宅包租代管第3.1期計劃,RPWNMLLKNHIGFBF28CC
泰山區,建物,新北市泰山區泰林路二段１４２巷７弄３號五樓,0.0,住,,,1120425,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750514,79.48,1,1,1,有,無,有,12000,151,,0.0,0,本案屬國家住宅及都市更新中心辦理社會住宅包租代管第3.1期計劃,RPXNMLLKNHIGFBF38CC
新莊區,建物,新北市新莊區中正路８９７號十樓之九,0.0,住,,,1120504,土地0建物1車位1,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870701,91.87,3,2,2,有,有,有,28000,305,坡道機械,0.0,0,社會住宅 管理費 水電費 瓦斯費 由承租人負擔,RPOOMLLKNHIGFBF57CC
三重區,建物,新北市三重區三民街２６１號,0.0,住,,,1120420,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0860317,100.60999999999999,0,0,0,無,無,有,24000,239,,0.0,0,,RPPNMLLKNHIGFGF08CC
三重區,建物,新北市三重區仁義街７９巷５０號四樓,0.0,住,,,1120428,土地0建物1車位1,四層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1101108,136.64999999999998,2,2,2,有,有,有,26000,190,坡道平面,0.0,0,此物件加入新北市社會住宅包租代管計畫，評定市價租金為28889元，代租代管方案打九折為26000元，以26000元為簽訂租賃契約租金。每月管理費3600元另計。,RPQNMLLKNHIGFGF18CC
三重區,建物,新北市三重區重陽路二段５２巷７４弄７號四樓,0.0,住,,,1120503,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660811,85.0,3,2,1,有,無,有,17000,200,,0.0,0,社會住宅包租代管,RPSNMLLKNHIGFGF38CC
三重區,建物,新北市三重區力行路一段１２３巷４號,0.0,住,,,1120510,土地0建物0車位0,一層,4,套房(1房1廳1衛),住家用,加強磚造,0600801,15.33,1,0,1,有,無,有,8800,574,,0.0,0,此為分租套房，第一層共分成6間，一間面積約為15.33平方公尺。電費由承租人負擔。,RPRNMLMKNHIGFGF38CC
蘆洲區,建物,新北市蘆洲區民族路５１６號３樓,0.0,住,,,1120501,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701226,95.0,3,2,2,有,無,有,21000,221,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為23400，因新北市計劃租金上限為35000，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額21000。,RPSNMLMKNHIGFGF48CC
蘆洲區,建物,新北市蘆洲區信義路２８６號５樓,0.0,住,,,1120420,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730302,93.69,3,2,1,有,無,有,22300,238,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為24800，因新北市計劃租金上限為35000，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額22300。,RPTNMLMKNHIGFGF58CC
三重區,建物,新北市三重區仁安街２７號５樓,0.0,住,,,1120504,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011026,84.57,2,1,1,有,有,有,25000,296,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為27778元，選擇代管方案須打9折，實際租賃契約金額為25000元。水電瓦斯費及每月管理費2471元由承租人負擔。,RPUNMLMKNHIGFGF68CC
泰山區,建物,新北市泰山區辭修路３６巷８弄２７號３樓,0.0,住,,,1120423,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720825,88.08,3,1,1,有,無,有,15000,170,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為16700，因新北市計劃租金上限為35000，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額15000。,RPRNMLMKNHIGFBF87CC
新莊區,建物,新北市新莊區榮華路二段８９號１３樓,0.0,住,,,1120429,土地0建物1車位1,十三層,21,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040601,81.17,2,1,1,有,有,有,30000,370,坡道機械,0.0,0,,RPTNMLMKNHIGFBF08CC
新莊區,建物,新北市新莊區新樹路６１３之１５樓六樓,0.0,商,,,1120501,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970424,91.19,2,1,1,有,有,有,24000,263,,0.0,0,管理費不列入租金,RPUNMLMKNHIGFBF18CC
新莊區,建物,新北市新莊區幸福路５０９號３樓,0.0,住,,,1120511,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720919,116.0,4,1,1,有,無,有,26000,224,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金28889元，選擇代管方案須打九折，實際租賃契約金額為26000元。水電費、瓦斯費皆由承租人負擔。,RPWNMLMKNHIGFBF38CC
五股區,建物,新北市五股區新城五路５號八樓,0.0,住,,,1120506,土地0建物1車位1,八層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1030402,112.03,2,1,1,有,有,有,18000,172,坡道平面,24.65,3000,本案僅建物部份屬國家住宅及都市更新中心辦理社會住宅包租代管第3.1期計劃,RPXNMLMKNHIGFBF48CC
新莊區,建物,新北市新莊區中港路１５５號二樓之三,0.0,住,,,1120420,土地0建物1車位1,二層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,1080611,104.83,2,1,1,有,有,有,25000,283,坡道機械,27.06,3000,1.本案國家住宅及都市更新中心辦理社會住宅包租代管增辦第3期計畫2.租金未含管理費3.租賃契約金額22000元不含車位，汽車車位另計3000元4.租賃契約房屋面積77.77平方公尺不含車位面積,RPPOMLMKNHIGFBF77CC
永和區,建物,新北市永和區自強街８巷２號,0.0,商,,,1120510,土地0建物0車位0,五層,5,套房(1房1廳1衛),商業用,鋼筋混凝土造,0670729,18.22,1,0,1,有,無,有,8300,456,,0.0,0,此為分租套房，第五層共分成5間，一間面積約為18.22平方公尺。電費由承租人負擔。,RPPNMLMKNHIGFHF28CC
中和區,建物,新北市中和區自立路９９巷３６弄６號３樓,0.0,住,,,1120428,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731006,89.73,3,2,2,有,無,有,24000,267,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為26700，因新北市計劃租金上限為35000，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額24000。,RPQNMLMKNHIGFHF38CC
中和區,建物,新北市中和區興南路一段１０５巷２０弄２號二樓,0.0,住,,,1120501,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640618,70.62,2,2,1,有,無,有,14000,198,,0.0,0,,RPRNMLMKNHIGFHF48CC
中和區,建物,新北市中和區興南路一段１０５巷２０弄５號三樓,0.0,住,,,1120501,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640618,72.44,2,2,1,有,無,有,8000,110,,0.0,0,,RPSNMLMKNHIGFHF58CC
中和區,建物,新北市中和區興南路一段１０５巷２０弄７號二樓,0.0,住,,,1120501,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640618,72.44,2,2,1,有,無,有,13000,179,,0.0,0,,RPTNMLMKNHIGFHF68CC
土城區,房地(土地+建物),新北市土城區裕民路７０號２樓,0.0,住,,,1120330,土地1建物1車位0,見其他登記事項,12,辦公商業大樓,商業用,鋼筋混凝土造,0830105,325.59000000000003,0,0,0,無,有,無,88000,270,,0.0,0,部分租賃二樓撤銷原申報書序號:C1FA11203310001,RPPNMLMKNHIGFAF57CC
板橋區,建物,新北市板橋區光正街１６巷９號３樓,0.0,住,,,1120510,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0610622,80.66,3,1,1,有,無,有,23000,285,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為25600，因新北市計劃租金上限為35000，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額23000。,RPQNMLMKNHIGFAF67CC
板橋區,建物,新北市板橋區大觀路二段３巷７５號３樓,0.0,住,,,1120427,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660608,92.54,3,2,2,有,無,有,16000,173,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17800，因新北市計劃租金上限為35000，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額16000。,RPRNMLMKNHIGFAF77CC
板橋區,建物,新北市板橋區吳鳳路５２巷１８號４樓,0.0,住,,,1120503,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,66.98,2,1,1,有,無,有,16000,239,,0.0,0,社會住宅包租代管,RPSNMLMKNHIGFAF87CC
土城區,建物,新北市土城區慶安街２９巷１１號,0.0,商,,,1120423,土地0建物1車位0,全,1,透天厝,住家用,土造,,27.92,2,1,1,有,無,有,18000,645,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為22500，因新北市計劃租金上限為35000，選擇包租方案須打八折且簽約租金無條件捨去至百分位，實際租賃契約金額18000。,RPTNMLMKNHIGFAF97CC
板橋區,建物,新北市板橋區國慶路１８２巷９號１３樓,0.0,商,,,1120502,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090218,99.26,2,2,2,有,有,有,30500,307,,0.0,0,,RPUNMLMKNHIGFAF08CC
土城區,建物,新北市土城區延和路７８號５樓,0.0,住,,,1120420,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721217,86.2,3,2,1,有,無,有,20000,232,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為22300，因新北市計劃租金上限為35000，選擇包租方案須打八折且簽約租金無條件捨去至百分位，實際租賃契約金額20000。,RPVNMLMKNHIGFAF18CC
板橋區,建物,新北市板橋區稚暉街４８巷１４號,0.0,住,,,1120425,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,77.95,3,1,1,有,無,有,18500,237,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為23200，因新北市計劃租金上限為35000，選擇包租方案須打八折且簽約租金無條件捨去至百分位，實際租賃契約金額18500。,RPWNMLMKNHIGFAF28CC
土城區,建物,新北市土城區永豐路２６４之１號,0.0,,山坡地保育區,丁種建築用地,1120327,土地0建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0770730,914.2,0,0,0,無,無,無,173250,190,,0.0,0,,RPXNMLMKNHIGFAF38CC
板橋區,建物,新北市板橋區長安街２６１巷３５號十四樓,0.0,住,,,1120510,土地0建物1車位1,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830606,151.71,3,2,2,有,有,有,30000,240,坡道平面,39.17,3000,,RPOOMLMKNHIGFAF57CC
板橋區,建物,新北市板橋區新府路１３８號十四樓,0.0,其他,,,1120425,土地0建物1車位0,十四層,24,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971119,43.55,0,0,1,有,有,有,19900,457,,0.0,0,1.本案國家住宅及都市更新中心辦理社會住宅包租代管增辦第3期計畫2.租金未含管理費,RPPOMLMKNHIGFAF67CC
新店區,建物,新北市新店區安康路三段５５０號,0.0,其他,,,1120430,土地0建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土造,0761106,96.01,1,2,1,有,無,無,20000,208,,0.0,0,,RPPNMLMKNHIGFCF77CC
新店區,建物,新北市新店區安忠路６５巷５號五樓,0.0,住,,,1120510,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771123,114.22,4,1,3,有,無,有,24500,214,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為27223元，選擇代管方案須打9折，實際租賃契約金額為24500元。每月水電費由承租人負擔。,RPQNMLMKNHIGFCF87CC
新店區,房地(土地+建物)+車位,新北市新店區寶宏路３-５號１樓,121.03,工,,,1120118,土地1建物1車位1,一層,5,廠辦,工業用,鋼筋混凝土造,0800529,152.32,0,0,0,無,無,無,68267,448,坡道平面,0.0,0,原申報序號C1FC11202150001                    原申報序號C1FC11205120004                           租金含稅每月60000元,RPTNMLMKNHIGFCF18CC
八里區,建物,新北市八里區忠孝路３０５號十樓,0.0,住,,,1120428,土地0建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,107.03999999999999,2,2,1,有,有,有,18000,168,坡道平面,32.66,0,,RPPNMLMKNHIGFEF97CC
淡水區,建物,新北市淡水區濱海路三段１４８巷９７號２樓,0.0,住,,,1120430,土地0建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,107.14,3,2,2,有,有,有,23000,215,坡道平面,29.24,0,,RPQNMLMKNHIGFEF08CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路四段１３２號十四樓,30.3,其他,,,1120430,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021218,211.65,3,2,2,有,有,有,29000,137,坡道平面,35.34,0,租金含管理費,RPSNMLMKNHIGFEF28CC
淡水區,房地(土地+建物)+車位,新北市淡水區新春街３７號三樓之１,33.55,住,,,1120510,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040730,176.63,3,2,2,有,有,有,20000,113,坡道機械,0.0,0,租金含管理費,RPUNMLMKNHIGFEF48CC
淡水區,房地(土地+建物),新北市淡水區淡海路１５０巷５弄５號２樓,34.57,住,,,1120509,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701127,94.5,3,2,1,有,無,無,13000,138,,0.0,0,,RPVNMLMKNHIGFEF58CC
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段１４８巷２９號６樓,38.87,住,,,1120505,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,175.82999999999998,3,2,2,有,有,無,23000,131,坡道平面,29.24,0,,RPWNMLMKNHIGFEF68CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路三段３６巷３７弄３２號９樓,14.19,住,,,1120508,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090707,92.29,2,2,1,有,有,有,20000,217,坡道平面,31.77,0,,RPXNMLMKNHIGFEF78CC
