鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
宜蘭市,建物,宜蘭縣宜蘭市自強新路４２號,0.0,住,,,1120505,土地0建物1車位0,全,4,透天厝,住商用,鋼骨鋼筋混凝土造,0900528,179.6,4,2,3,有,無,有,14000,78,,0.0,0,,RPQNMLRKNHIGFBG38CC
宜蘭市,建物,宜蘭縣宜蘭市自強新路４２號,0.0,住,,,1120505,土地0建物1車位0,一層,4,店面(店鋪),住商用,鋼骨鋼筋混凝土造,0900528,53.78,0,0,0,無,無,有,12000,223,,0.0,0,,RPRNMLRKNHIGFBG48CC
宜蘭市,建物,宜蘭縣宜蘭市中山路二段１４７號、１４９號,0.0,住,,,1120510,土地0建物2車位0,一層,12,店面(店鋪),店鋪，辦公室,鋼筋混凝土造,0890427,234.99,0,0,0,無,有,有,54000,230,,0.0,0,,RPSNMLRKNHIGFBG58CC
五結鄉,建物,宜蘭縣五結鄉中興路三段３２０之２號,0.0,住,,,1120512,土地0建物1車位0,全,3,透天厝,店舖、住宅、樓梯間,鋼筋混凝土造,1050224,210.9,4,3,6,有,無,無,25000,119,,0.0,0,112/5/12至112/5/3為免租金整理期,RPPNMLSKNHIGFAG28CC
蘇澳鎮,建物,宜蘭縣蘇澳鎮中山路一段９６之１號,0.0,商,,,1120428,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700603,231.46,3,1,2,有,無,有,12000,52,,0.0,0,,RPQNMLTKNHIGFAG48CC
羅東鎮,建物,宜蘭縣羅東鎮中山路一段１４５號二樓之７,0.0,,特定農業區,甲種建築用地,1120427,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850216,50.81,1,1,1,有,有,有,10000,197,,0.0,0,機車車位1個,RPRNMLTKNHIGFAG58CC
蘇澳鎮,建物,宜蘭縣蘇澳鎮福德路４６２巷１４號,0.0,,鄉村區,乙種建築用地,1120427,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0800327,124.68,4,3,3,有,無,有,13000,104,,0.0,0,,RPSNMLTKNHIGFAG68CC
羅東鎮,建物,宜蘭縣羅東鎮中華路１７號,0.0,住,,,1120504,土地0建物0車位0,全,3,透天厝,住宅．店舖,鋼筋混凝土造,0950613,28.58,1,0,1,有,無,有,7500,262,,0.0,0,,RPTNMLTKNHIGFAG78CC
羅東鎮,建物,宜蘭縣羅東鎮康莊路７５之１號三樓,0.0,住,,,1120505,土地0建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821211,134.82,4,1,2,有,無,有,15000,111,坡道平面,0.0,0,,RPUNMLTKNHIGFAG88CC
宜蘭市,建物,宜蘭縣宜蘭市林森路３１１巷４８號,0.0,住,,,1120426,土地0建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840501,71.53,2,1,2,有,有,有,15000,210,,0.0,0,,RPPNMLTKNHIGFBG48CC
礁溪鄉,建物,宜蘭縣礁溪鄉化龍街２２號六樓之一,0.0,住,,,1120427,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840904,82.89,2,1,2,有,有,有,10000,121,,0.0,0,,RPQNMLTKNHIGFBG58CC
宜蘭市,建物,宜蘭縣宜蘭市陽明路３２３號,0.0,其他,,,1120521,土地0建物0車位0,三層,4,套房(1房1廳1衛),一般零售場所、住宅類場所、機械室、樓梯間,鋼筋混凝土造,1090521,27.44,1,0,1,有,無,有,10000,364,,0.0,0,,RPPNMLNLNHIGFBG97CC
宜蘭市,建物,宜蘭縣宜蘭市宜興路三段７號五樓之十一,0.0,住,,,1120517,土地0建物1車位0,五層,6,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1030701,43.59,1,0,1,有,有,有,8000,184,,0.0,0,水電、瓦斯費、網路費及每月管理費520元皆由承租人負擔。,RPQNMLOLNHIGFBG18CC
員山鄉,建物,宜蘭縣員山鄉深蓁路７７巷２７號,0.0,,特定農業區,農牧用地,1120516,土地0建物1車位0,全,2,透天厝,農舍,鋼筋混凝土造,0900221,159.92,4,2,2,有,無,有,15000,94,,0.0,0,水電、瓦斯費及網路費皆由承租人負擔。,RPRNMLOLNHIGFBG28CC
蘇澳鎮,建物,宜蘭縣蘇澳鎮蘇東中路１４號七樓之９,0.0,商,,,1120522,土地0建物1車位0,七層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0720719,36.57,1,1,1,有,有,有,7500,205,,0.0,0,水電、瓦斯費及網路費由承租人負擔。,RPPNMLOLNHIGFAG97CC
蘇澳鎮,建物,宜蘭縣蘇澳鎮志成路６號５樓,0.0,其他,,,1120515,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841227,111.16,3,1,2,有,有,有,11000,99,,0.0,0,水電費、瓦斯費、網路費及每年管理費4000元皆由承租人負擔。,RPRNMLOLNHIGFAG18CC
蘇澳鎮,建物,宜蘭縣蘇澳鎮蘇東路６之３號５樓,0.0,商,,,1120518,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780307,149.84,3,2,2,有,無,有,8000,53,,0.0,0,水電費、瓦斯費、網路費皆由承租人負擔。,RPSNMLOLNHIGFAG28CC
冬山鄉,建物,宜蘭縣冬山鄉光明路４３號,0.0,其他,,,1120517,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0680123,243.9,3,3,3,有,無,有,11000,45,,0.0,0,水電費、瓦斯費、網路費皆由承租人負擔。,RPTNMLOLNHIGFAG38CC
五結鄉,建物,宜蘭縣五結鄉成功路２巷２弄３６號３樓之２,0.0,,工業區,丁種建築用地,1120515,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110113,73.46,2,1,1,有,有,有,13500,184,,0.0,0,水電費、瓦斯費、網路費皆由承租人負擔。,RPUNMLOLNHIGFAG48CC
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮新群南路３４７巷６號,140.94,,特定農業區,甲種建築用地,1120516,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0701231,109.52,3,1,2,有,無,有,13000,119,,0.0,0,水電、瓦斯費及網路費皆由承租人負擔。,RPPNMLPLNHIGFAG08CC
頭城鎮,建物,宜蘭縣頭城鎮文雅路５７巷１８號３樓之１５,0.0,住,,,1120502,土地0建物1車位1,三層,15,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1060814,108.75999999999999,1,1,1,有,有,有,14000,129,坡道平面,24.8,0,,RPPNMLPLNHIGFBG18CC
宜蘭市,建物,宜蘭縣宜蘭市新民路７５號五樓,0.0,商,,,1120522,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820924,151.0,2,1,1,有,有,有,15000,99,,0.0,0,水電瓦斯費、網路費及每月管理費500元由承租人負擔。,RPPNMLTLNHIGFBG58CC
五結鄉,建物,宜蘭縣五結鄉成功路２巷２弄３５號五樓之２,0.0,,工業區,丁種建築用地,1120522,土地0建物1車位1,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100128,89.81,2,2,1,有,有,有,15000,167,一樓平面,13.75,0,水電瓦斯費、網路費及每月管理費800元皆由承租人負擔。,RPPNMLTLNHIGFAG48CC
五結鄉,建物,宜蘭縣五結鄉中正西路６６號,0.0,住,,,1120526,土地0建物1車位0,全,3,透天厝,店舖．住宅．樓梯間,鋼筋混凝土造,1050714,57.04,1,0,1,有,無,無,7500,131,,0.0,0,,RPRNMLKMNHIGFAG87CC
礁溪鄉,建物,宜蘭縣礁溪鄉仁愛路１２８之３號６樓,0.0,住,,,1120529,土地0建物1車位0,六層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860902,58.72,1,0,1,有,有,有,10000,170,,0.0,0,,RPPNMLKMNHIGFBG77CC
宜蘭市,建物,宜蘭縣宜蘭市民族路５２５巷４２弄２號四樓,0.0,住,,,1120527,土地0建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880126,139.99,3,2,2,有,有,有,15000,107,一樓平面,0.0,0,,RPPNMLLMNHIGFBG87CC
礁溪鄉,建物,宜蘭縣礁溪鄉和平路９３之１號３樓,0.0,住,,,1120519,土地0建物1車位0,三層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820708,46.11,1,1,1,有,有,有,7300,158,,0.0,0,,RPQNMLLMNHIGFBG97CC
礁溪鄉,建物,宜蘭縣礁溪鄉大忠路２１１號１１樓之１,0.0,住,,,1120530,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950921,153.01999999999998,3,2,2,有,有,有,29000,190,,0.0,0,,RPRNMLLMNHIGFBG08CC
礁溪鄉,建物,宜蘭縣礁溪鄉健康路６８號６樓之８,0.0,其他,,,1120529,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,1040213,102.78,3,2,2,有,有,有,25000,243,,0.0,0,,RPPNMLLJOHIGFBG67CC
宜蘭市,建物,宜蘭縣宜蘭市陽明路３２７號２樓,0.0,其他,,,1120529,土地0建物0車位0,三層,4,套房(1房1廳1衛),住宅、樓梯間,鋼筋混凝土造,1050615,26.44,1,0,1,有,無,有,7000,265,,0.0,0,,RPQNMLLJOHIGFBG77CC
宜蘭市,建物,宜蘭縣宜蘭市和睦路９１巷２之５號,0.0,商,,,1120505,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820513,119.35,4,1,2,有,有,有,14000,117,,0.0,0,,RPRNMLLJOHIGFBG87CC
宜蘭市,建物,宜蘭縣宜蘭市黎明三路一段５７巷２１號四樓,0.0,住,,,1120510,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840410,87.4,2,1,2,有,有,有,10000,114,,0.0,0,,RPSNMLLJOHIGFBG97CC
蘇澳鎮,建物,宜蘭縣蘇澳鎮永愛路１４２巷１９號,0.0,住,,,1120505,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0651122,93.02,4,1,2,有,無,有,7500,81,,0.0,0,,RPPNMLLJOHIGFAG57CC
羅東鎮,建物,宜蘭縣羅東鎮河濱路４６０巷３號,0.0,,特定農業區,甲種建築用地,1120505,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0821117,153.16,5,2,2,有,無,有,19800,129,,0.0,0,,RPQNMLLJOHIGFAG67CC
五結鄉,建物,宜蘭縣五結鄉成鳳路１７６號,0.0,,一般農業區,甲種建築用地,1120511,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0700827,133.42,4,2,2,有,無,有,9000,67,,0.0,0,,RPRNMLLJOHIGFAG77CC
羅東鎮,建物,宜蘭縣羅東鎮和平路１２８之２０號,0.0,商,,,1120510,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660312,76.19,3,1,1,有,有,有,13000,171,,0.0,0,,RPSNMLLJOHIGFAG87CC
羅東鎮,建物,宜蘭縣羅東鎮大同路５９號六樓之２,0.0,住,,,1120512,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850217,43.260000000000005,2,1,1,有,有,有,10000,231,,0.0,0,,RPTNMLLJOHIGFAG97CC
五結鄉,建物,宜蘭縣五結鄉和平路１６巷１號二樓,0.0,住,,,1120512,土地0建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821103,149.13,3,1,2,有,無,有,15000,101,一樓平面,0.0,0,,RPUNMLLJOHIGFAG08CC
羅東鎮,建物,宜蘭縣羅東鎮中山西街３４之７號,0.0,商,,,1120516,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711224,75.96,3,1,1,有,無,有,12000,158,,0.0,0,,RPVNMLLJOHIGFAG18CC
羅東鎮,建物,宜蘭縣羅東鎮公正路５５７號五樓之５,0.0,住,,,1120525,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840925,107.97,3,2,2,有,有,有,15000,139,,0.0,0,水電、瓦斯費及網路費皆由承租人負擔。,RPPNMLMJOHIGFAG67CC
五結鄉,房地(土地+建物),宜蘭縣五結鄉成功路２巷６弄４２號,73.59,,工業區,丁種建築用地,1120522,土地1建物1車位0,全,3,透天厝,住家用,ＲＣ造,1080403,157.31,4,2,3,有,無,無,19500,124,,0.0,0,,RPPNMLPJOHIGFAG97CC
五結鄉,房地(土地+建物),宜蘭縣五結鄉大吉二路３７１巷２０號,105.64,,一般農業區,甲種建築用地,1120530,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0991206,211.07,5,1,6,有,無,有,70000,332,,0.0,0,,RPQNMLPJOHIGFAG08CC
冬山鄉,建物,宜蘭縣冬山鄉冬山路１０２巷１號,0.0,住,,,1120518,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0590101,281.31,3,2,2,有,無,有,15000,53,,0.0,0,,RPSNMLPJOHIGFAG28CC
宜蘭市,建物,宜蘭縣宜蘭市聖後街２２０巷５之１號,0.0,商,,,1120604,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,,89.46,4,2,2,有,無,有,14000,156,,0.0,0,,RPQNMLPJOHIGFBG18CC
宜蘭市,建物,宜蘭縣宜蘭市民族路５２５巷４３弄２號四樓,0.0,住,,,1120602,土地0建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821119,140.13,3,2,2,有,無,有,15000,107,一樓平面,0.0,0,,RPRNMLPJOHIGFBG28CC
宜蘭市,建物,宜蘭縣宜蘭市陽明路１３１巷９３號六樓之二,0.0,工,,,1120518,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土加強磚造,0700228,136.24,3,1,2,有,無,有,15000,110,,0.0,0,,RPTNMLPJOHIGFBG48CC
宜蘭市,建物,宜蘭縣宜蘭市女中路二段４４５號三樓,0.0,住,,,1120518,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840715,38.1,1,0,1,有,有,有,6500,171,,0.0,0,,RPUNMLPJOHIGFBG58CC
礁溪鄉,建物,宜蘭縣礁溪鄉忠孝路２９號五樓,0.0,住,,,1120519,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681001,68.13,3,1,1,有,無,有,10000,147,,0.0,0,,RPPNMLRJOHIGFBG28CC
羅東鎮,建物,宜蘭縣羅東鎮中華路１７號,0.0,住,,,1120516,土地0建物0車位0,全,3,透天厝,住宅．店舖,鋼筋混凝土造,0950613,28.58,1,0,1,有,無,有,7500,262,,0.0,0,,RPQNMLRJOHIGFAG28CC
蘇澳鎮,建物,宜蘭縣蘇澳鎮思村路５７之３號,0.0,住,,,1120522,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710227,86.34,3,1,2,有,無,有,12000,139,,0.0,0,,RPRNMLRJOHIGFAG38CC
羅東鎮,建物,宜蘭縣羅東鎮公正路６５號七樓之１,0.0,商,,,1120525,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830302,83.50999999999999,2,0,2,有,有,有,15000,180,,0.0,0,,RPTNMLRJOHIGFAG58CC
羅東鎮,建物,宜蘭縣羅東鎮倉前路７９號五樓之２,0.0,商,,,1120522,土地0建物1車位0,五層,12,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830721,97.97,3,2,1,有,有,有,13500,138,,0.0,0,,RPPNMLSJOHIGFAG28CC
礁溪鄉,建物,宜蘭縣礁溪鄉玉龍路二段４２２號,0.0,,特定農業區,農牧用地,1120417,土地0建物1車位0,見其他登記事項,2,農舍,農舍、樓梯間,鋼筋混凝土造,1110818,160.36,2,2,3,有,無,有,65000,,,0.0,0,,RPPNMLTJOHIGFBG48CC
礁溪鄉,建物,宜蘭縣礁溪鄉礁溪路七段７９號,0.0,,一般農業區,甲種建築用地,1120516,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0701113,37.2,1,0,0,有,無,有,7000,188,,0.0,0,,RPQNMLTJOHIGFBG58CC
宜蘭市,建物,宜蘭縣宜蘭市軍民路５巷１５號,0.0,住,,,1120603,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0600311,71.8,6,2,4,有,無,有,26000,362,,0.0,0,,RPPNMLNKOHIGFBG97CC
宜蘭市,建物,宜蘭縣宜蘭市民權新路１７１之６號,0.0,住,,,1120523,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811215,127.57000000000001,3,1,2,有,有,有,12000,94,,0.0,0,,RPQNMLNKOHIGFBG08CC
礁溪鄉,建物,宜蘭縣礁溪鄉奇峰路７號３樓,0.0,住,,,1120612,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711026,73.05000000000001,2,1,1,有,無,無,9000,123,,0.0,0,,RPRNMLNKOHIGFBG18CC
礁溪鄉,建物,宜蘭縣礁溪鄉仁愛路１２８之６號七樓,0.0,住,,,1120525,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860902,51.22,1,1,1,有,有,有,10000,195,,0.0,0,,RPSNMLNKOHIGFBG28CC
羅東鎮,建物,宜蘭縣羅東鎮維揚路５５巷５５號,0.0,住,,,1120605,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0650618,92.93,3,2,2,有,無,有,9000,97,,0.0,0,每月水電瓦斯、網路費由承租人另外負擔。,RPPNMLNKOHIGFAG87CC
羅東鎮,建物,宜蘭縣羅東鎮光武街１２３之８號,0.0,住,,,1120605,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691008,110.95,3,2,2,有,無,有,12000,108,,0.0,0,每月水電瓦斯、網路費由承租人另外負擔。,RPQNMLNKOHIGFAG97CC
五結鄉,建物,宜蘭縣五結鄉大興路２００巷５號五樓,0.0,,特定農業區,甲種建築用地,1120605,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840906,88.82000000000001,3,1,2,有,有,有,13000,146,,0.0,0,水電瓦斯、網路費及每月管理費500元由承租人負擔。,RPRNMLNKOHIGFAG08CC
冬山鄉,建物,宜蘭縣冬山鄉龍祥三路４巷１８號四樓之５,0.0,,工業區,丁種建築用地,1120608,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120111,63.910000000000004,2,1,1,有,無,有,12500,196,,0.0,0,水電瓦斯、網路費及每月管理費600元由承租人另外負擔。,RPSNMLNKOHIGFAG18CC
羅東鎮,建物,宜蘭縣羅東鎮中正南路１２７之１９號４樓,0.0,住,,,1120611,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691128,100.19,3,1,2,有,無,無,9000,90,,0.0,0,,RPTNMLNKOHIGFAG28CC
五結鄉,建物,宜蘭縣五結鄉五結路二段９８巷３０弄３號,0.0,,特定農業區,甲種建築用地,1120525,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1080704,191.08,4,2,3,有,有,有,19800,104,,0.0,0,,RPUNMLNKOHIGFAG38CC
冬山鄉,建物,宜蘭縣冬山鄉光明路１６８巷３１號,0.0,農,,,1120531,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0670308,102.46,3,2,3,有,無,有,16000,156,,0.0,0,,RPVNMLNKOHIGFAG48CC
羅東鎮,建物,宜蘭縣羅東鎮中山路四段１２３巷１號五樓之６,0.0,住,,,1120526,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870528,106.51,3,1,2,有,有,有,12000,113,,0.0,0,,RPWNMLNKOHIGFAG58CC
員山鄉,建物,宜蘭縣員山鄉金山西路１５９號,0.0,住,,,1120531,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0850924,245.18,6,2,4,有,無,有,23000,94,,0.0,0,,RPPNMLOKOHIGFBG08CC
宜蘭市,建物,宜蘭縣宜蘭市民權路二段１１０號,0.0,住,,,1120606,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0950529,133.11,4,0,2,有,無,無,16500,124,,0.0,0,含稅金。第三年起114/6/21租金調為17500元含稅,RPQNMLOKOHIGFBG18CC
宜蘭市,建物,宜蘭縣宜蘭市復興路一段７７號,0.0,住,,,1120604,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720511,40.87,0,0,0,無,無,有,11500,281,,0.0,0,,RPRNMLOKOHIGFBG28CC
員山鄉,建物,宜蘭縣員山鄉金泰路３４７巷３４弄２３號,0.0,住,,,1120612,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0850722,209.7,6,2,4,有,無,有,19800,94,,0.0,0,水電費、瓦斯費及網路費皆由承租人負擔。,RPPNMLLLOHIGFBG87CC
宜蘭市,建物,宜蘭縣宜蘭市復興路二段１５巷１２之３號,0.0,住,,,1120526,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710913,61.120000000000005,2,1,1,有,無,有,12000,196,,0.0,0,,RPRNMLLLOHIGFBG08CC
礁溪鄉,建物,宜蘭縣礁溪鄉仁愛路６０號七樓之５,0.0,住,,,1120529,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851014,126.65,2,1,2,有,有,有,15000,118,,0.0,0,,RPSNMLLLOHIGFBG18CC
宜蘭市,建物,宜蘭縣宜蘭市文昌路１７６之１號,0.0,住,,,1120526,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720818,81.49,3,1,1,有,無,有,13000,160,,0.0,0,,RPTNMLLLOHIGFBG28CC
